c52_1.txt;9746.2;9681.147;0.007;3600.002;271423.0;0
c52_2.txt;10120.2;10013.717;0.011;3600.002;296556.0;0
c52_3.txt;9334.0;9334.0;0.0;1349.536;92679.0;1
c52_4.txt;10332.0;10249.124;0.008;3600.003;514414.0;0
c52_5.txt;11124.5;11058.857;0.006;3600.002;444170.0;0
c52_6.txt;11028.0;10801.858;0.021;3600.002;449375.0;0
c52_7.txt;10249.5;10249.5;0.0;875.307;85986.0;1
c52_8.txt;10511.5;10437.764;0.007;3600.004;394126.0;0
c52_9.txt;11470.8;11420.821;0.004;3600.004;589241.0;0
c52_10.txt;11561.4;11398.773;0.014;3600.002;519295.0;0
c52_11.txt;11010.6;11010.6;0.0;736.367;93395.0;1
c52_12.txt;11249.2;11181.482;0.006;3600.003;429071.0;0
c52_13.txt;13143.2;13143.2;0.0;1056.571;171454.0;1
c52_14.txt;13458.6;13299.442;0.012;3600.003;351808.0;0
c52_15.txt;12559.4;12559.4;0.0;413.115;42476.0;1
c52_16.txt;14550.6;14462.983;0.006;3600.002;395808.0;0
c52_17.txt;14475.5;14475.486;0.0;2225.456;273209.0;1
c52_18.txt;15541.0;15541.0;0.0;345.739;32582.0;1
c52_19.txt;13423.0;13423.0;0.0;158.519;18354.0;1
c52_20.txt;16585.0;16585.0;0.0;955.737;116294.0;1
c52_21.txt;15098.0;15098.0;0.0;297.417;33358.0;1
c52_22.txt;16615.6;16615.593;0.0;506.985;49546.0;1
c52_23.txt;14438.2;14438.2;0.0;181.437;27288.0;1
c52_24.txt;16577.4;16577.4;0.0;287.204;38267.0;1
c52_25.txt;17115.0;17115.0;0.0;1.866;269.0;1
c52_26.txt;22594.6;22594.6;0.0;1.546;20.0;1
c52_27.txt;17081.2;17081.2;0.0;1.338;1.0;1
c52_28.txt;22637.8;22637.8;0.0;1.012;7.0;1
c52_29.txt;23574.5;23574.5;0.0;23.001;3697.0;1
c52_30.txt;35898.0;35898.0;0.0;19.55;2959.0;1
c52_31.txt;26401.0;26401.0;0.0;15.152;2268.0;1
c52_32.txt;31341.5;31341.5;0.0;51.5;8375.0;1
c52_33.txt;25439.4;25439.4;0.0;25.746;3347.0;1
c52_34.txt;37896.4;37896.4;0.0;48.057;6584.0;1
c52_35.txt;30112.6;30112.6;0.0;109.222;15990.0;1
c52_36.txt;35560.4;35560.4;0.0;141.87;15350.0;1
c52_37.txt;19666.0;19333.12;0.017;3600.002;231502.0;0
c52_38.txt;16216.8;15826.475;0.024;3600.002;265635.0;0
c52_39.txt;16917.0;16716.31;0.012;3600.002;227379.0;0
c52_40.txt;14808.2;14600.648;0.014;3600.002;296665.0;0
c52_41.txt;16710.5;16710.5;0.0;2406.284;183667.0;1
c52_42.txt;16117.5;15751.282;0.023;3600.003;296990.0;0
c52_43.txt;18118.5;17978.648;0.008;3600.002;253017.0;0
c52_44.txt;16404.0;16139.553;0.016;3600.002;331200.0;0
c52_45.txt;18660.6;18386.813;0.015;3600.002;307637.0;0
c52_46.txt;16843.6;16537.643;0.018;3600.002;355444.0;0
c52_47.txt;18883.4;18682.747;0.011;3600.003;334930.0;0
c52_48.txt;17532.0;17262.678;0.015;3600.002;382770.0;0
c52_49.txt;19933.6;19551.675;0.019;3600.004;220752.0;0
c52_50.txt;21818.6;21428.807;0.018;3600.003;317411.0;0
c52_51.txt;22869.0;22522.144;0.015;3600.002;285514.0;0
c52_52.txt;21348.4;20970.805;0.018;3600.004;417350.0;0
c52_53.txt;20362.0;19922.897;0.022;3600.002;186779.0;0
c52_54.txt;22161.5;21893.253;0.012;3600.002;240689.0;0
c52_55.txt;20147.0;19852.876;0.015;3600.002;163444.0;0
c52_56.txt;20940.5;20473.009;0.022;3600.002;241336.0;0
c52_57.txt;23839.4;23839.385;0.0;3434.306;265035.0;1
c52_58.txt;23936.6;23345.701;0.025;3600.004;295057.0;0
c52_59.txt;22102.2;21761.956;0.015;3600.002;238042.0;0
c52_60.txt;22549.8;22359.919;0.008;3600.002;187412.0;0
c52_61.txt;27247.8;27247.8;0.0;20.077;3662.0;1
c52_62.txt;31515.0;31515.0;0.0;121.817;25022.0;1
c52_63.txt;26729.0;26729.0;0.0;97.065;20262.0;1
c52_64.txt;33988.8;33988.791;0.0;16.872;3843.0;1
c52_65.txt;34882.5;34882.466;0.0;870.2;146432.0;1
c52_66.txt;40558.0;40558.0;0.0;899.638;116994.0;1
c52_67.txt;33692.0;33691.977;0.0;1173.494;178941.0;1
c52_68.txt;38599.5;38599.487;0.0;705.773;87461.0;1
c52_69.txt;34836.6;34836.6;0.0;299.776;32228.0;1
c52_70.txt;42831.4;42831.4;0.0;3352.791;445750.0;1
c52_71.txt;37912.0;37911.962;0.0;1685.624;298112.0;1
c52_72.txt;43392.4;43392.358;0.0;2374.919;330944.0;1
c52_73.txt;49802.8;49242.906;0.011;3600.002;202550.0;0
c52_74.txt;38787.4;38658.457;0.003;3600.003;328202.0;0
c52_75.txt;53238.8;52343.713;0.017;3600.002;224120.0;0
c52_76.txt;44526.6;44229.185;0.007;3600.004;281246.0;0
c52_77.txt;52792.0;52587.432;0.004;3600.002;260269.0;0
c52_78.txt;43709.0;43292.75;0.01;3600.01;294037.0;0
c52_79.txt;50638.0;50345.069;0.006;3600.002;231661.0;0
c52_80.txt;45484.0;45483.961;0.0;2720.606;316241.0;1
c52_81.txt;51455.4;50579.446;0.017;3600.002;259480.0;0
c52_82.txt;48263.2;47411.65;0.018;3600.002;319625.0;0
c52_83.txt;64655.0;64654.94;0.0;2007.861;219600.0;1
c52_84.txt;47987.6;46841.183;0.024;3600.002;236997.0;0
c52_85.txt;58828.6;58346.949;0.008;3600.002;147577.0;0
c52_86.txt;49868.2;49558.045;0.006;3600.004;210187.0;0
c52_87.txt;54545.0;54184.672;0.007;3600.003;132199.0;0
c52_88.txt;52079.8;51612.728;0.009;3600.002;216485.0;0
c52_89.txt;61412.5;60940.168;0.008;3600.002;154134.0;0
c52_90.txt;49056.5;48567.093;0.01;3600.002;202792.0;0
c52_91.txt;57575.5;57058.866;0.009;3600.002;162126.0;0
c52_92.txt;47126.5;46590.17;0.011;3600.002;227897.0;0
c52_93.txt;66889.2;66199.277;0.01;3600.002;213962.0;0
c52_94.txt;48091.4;47924.725;0.003;3600.002;183980.0;0
c52_95.txt;57012.8;55995.262;0.018;3600.002;198849.0;0
c52_96.txt;56614.2;56102.643;0.009;3600.002;282747.0;0
c52_97.txt;66367.6;65729.395;0.01;3600.002;208824.0;0
c52_98.txt;83490.6;82414.211;0.013;3600.003;404938.0;0
c52_99.txt;74470.8;73797.439;0.009;3600.002;252004.0;0
c52_100.txt;66672.2;65754.76;0.014;3600.003;209712.0;0
c52_101.txt;72793.5;71589.301;0.017;3600.002;226436.0;0
c52_102.txt;81427.5;80572.793;0.01;3600.004;307873.0;0
c52_103.txt;72171.0;71302.04;0.012;3600.003;175140.0;0
c52_104.txt;72897.5;71892.724;0.014;3600.002;245234.0;0
c52_105.txt;70930.4;70060.957;0.012;3600.005;188209.0;0
c52_106.txt;83134.4;82095.492;0.012;3600.003;371427.0;0
c52_107.txt;63700.8;62975.95;0.011;3600.002;145811.0;0
c52_108.txt;66727.6;66107.974;0.009;3600.003;184772.0;0
