xp_sol;xr_sol;sp_sol;sr_sol;yp_sol;yr_sol
119.0;0.0;0.0;61.0;1.0;0.0
171.0;0.0;52.0;115.0;1.0;0.0
0.0;163.0;105.0;0.0;0.0;1.0
0.0;0.0;20.0;42.0;0.0;0.0
172.0;0.0;109.0;91.0;1.0;0.0
0.0;0.0;0.0;131.0;0.0;0.0
0.0;172.0;73.0;0.0;0.0;1.0
155.0;0.0;65.0;46.0;1.0;0.0
172.0;0.0;131.0;83.0;1.0;0.0
0.0;0.0;35.0;129.0;0.0;0.0
0.0;172.0;109.0;7.0;0.0;1.0
0.0;0.0;0.0;38.0;0.0;0.0
155.0;0.0;79.0;82.0;1.0;0.0
0.0;0.0;0.0;134.0;0.0;0.0
0.0;172.0;110.0;14.0;0.0;1.0
0.0;0.0;10.000000000000028;58.0;0.0;0.0
165.99999999999994;0.0;57.99999999999997;127.0;1.0;0.0
0.0;172.0;132.99999999999997;2.0;0.0;1.0
0.0;0.0;28.99999999999997;56.0;0.0;0.0
172.0;0.0;78.99999999999997;93.0;1.0;0.0
0.0;0.0;0.0;147.0;0.0;0.0
0.0;167.0;33.0;29.0;0.0;1.0
137.99999999999994;0.0;100.99999999999993;75.0;1.0;0.0
0.0;0.0;17.99999999999993;117.0;0.0;0.0
0.0;172.0;43.99999999999993;0.0;0.0;1.0
172.00000000000003;0.0;109.0;42.99999999999997;1.0;0.0
0.0;0.0;0.0;77.99999999999997;0.0;0.0
166.99999999999997;0.0;77.99999999999997;127.99999999999997;1.0;0.0
0.0;172.0;111.99999999999997;9.999999999999972;0.0;1.0
0.0;0.0;34.99999999999997;69.99999999999997;0.0;0.0
172.0;0.0;108.99999999999997;120.99999999999997;1.0;0.0
0.0;0.0;42.99999999999997;152.99999999999997;0.0;0.0
0.0;172.00000000000003;111.00000000000001;22.99999999999998;0.0;1.0
0.0;0.0;8.00000000000001;52.99999999999998;0.0;0.0
172.0;0.0;19.00000000000001;90.99999999999997;1.0;0.0
172.00000000000003;0.0;85.00000000000003;133.99999999999997;1.0;0.0
0.0;0.0;0.0;183.99999999999997;0.0;0.0
162.0;0.0;76.0;240.99999999999997;1.0;0.0
172.00000000000009;0.0;111.00000000000009;295.0;1.0;0.0
0.0;0.0;18.000000000000085;369.0;0.0;0.0
172.0;0.0;72.00000000000009;415.0;1.0;0.0
172.0;0.0;147.00000000000009;453.0;1.0;0.0
0.0;0.0;27.000000000000085;510.0;0.0;0.0
172.0;0.0;94.00000000000009;559.0;1.0;0.0
0.0;0.0;5.000000000000085;602.0;0.0;0.0
172.0;0.0;46.000000000000085;662.0;1.0;0.0
172.0;0.0;132.00000000000009;718.0;1.0;0.0
0.0;0.0;34.0;765.0;0.0;0.0
172.0;0.0;62.0;819.0;1.0;0.0
172.0;0.0;159.0;859.0;1.0;0.0
0.0;0.0;69.0;905.0;0.0;0.0
0.0;0.0;0.0;954.0;0.0;0.0
