xp_sol;xr_sol;sp_sol;sr_sol;yp_sol;yr_sol
128.0;0.0;24.0;46.0;1.0;0.0
0.0;98.0;14.0;0.0;0.0;1.0
182.0;0.0;108.0;47.0;1.0;0.0
0.0;0.0;0.0;81.0;0.0;0.0
0.0;131.0;26.0;1.0;0.0;1.0
178.0;0.0;107.0;60.0;1.0;0.0
0.0;0.0;0.0;101.0;0.0;0.0
0.0;138.0;25.0;6.0;0.0;1.0
182.0;0.0;107.0;56.0;1.0;0.0
0.0;0.0;0.0;108.0;0.0;0.0
0.0;98.0;5.0;54.0;0.0;1.0
182.0;0.0;85.0;97.0;1.0;0.0
0.0;0.0;0.0;146.0;0.0;0.0
0.0;114.0;0.0;70.0;0.0;1.0
0.0;110.0;3.0;0.0;0.0;1.0
182.0;0.0;97.0;36.0;1.0;0.0
0.0;0.0;0.0;74.0;0.0;0.0
0.0;123.0;12.0;0.0;0.0;1.0
179.0;0.0;87.0;50.0;1.0;0.0
0.0;0.0;0.0;95.0;0.0;0.0
0.0;141.0;21.0;0.0;0.0;1.0
182.0;0.0;110.0;49.0;1.0;0.0
0.0;0.0;0.0;106.0;0.0;0.0
0.0;120.0;14.0;28.0;0.0;1.0
168.0;0.0;83.0;83.0;1.0;0.0
0.0;0.0;0.0;112.0;0.0;0.0
0.0;105.0;0.0;71.0;0.0;1.0
0.0;114.0;27.0;1.0;0.0;1.0
182.0;0.0;94.0;32.0;1.0;0.0
0.0;0.0;0.0;82.0;0.0;0.0
0.0;122.0;24.0;0.0;0.0;1.0
182.0;0.0;109.0;57.0;1.0;0.0
0.0;0.0;0.0;96.0;0.0;0.0
0.0;119.0;13.0;23.0;0.0;1.0
178.0;0.0;97.0;66.0;1.0;0.0
0.0;0.0;0.0;123.0;0.0;0.0
0.0;144.0;29.0;23.0;0.0;1.0
182.0;0.0;107.0;78.0;1.0;0.0
0.0;0.0;0.0;136.0;0.0;0.0
0.0;112.0;0.0;64.0;0.0;1.0
0.0;105.0;10.0;17.0;0.0;1.0
182.0;0.0;104.0;54.0;1.0;0.0
0.0;0.0;0.0;111.0;0.0;0.0
0.0;174.0;83.0;1.0;0.0;1.0
0.0;0.0;0.0;59.0;0.0;0.0
180.0;0.0;80.0;107.0;1.0;0.0
0.0;0.0;0.0;148.0;0.0;0.0
0.0;145.0;35.0;29.0;0.0;1.0
182.0;0.0;101.0;84.0;1.0;0.0
0.0;0.0;18.0;132.0;0.0;0.0
0.0;182.0;100.0;0.0;0.0;1.0
0.0;0.0;0.0;56.0;0.0;0.0
