xp_sol;xr_sol;sp_sol;sr_sol;yp_sol;yr_sol
136.0;0.0;49.0;20.0;1.0;0.0
179.0;0.0;118.0;40.0;1.0;0.0
0.0;0.0;20.0;71.0;0.0;0.0
0.0;91.0;0.0;3.0;0.0;1.0
179.0;0.0;67.0;25.0;1.0;0.0
179.0;0.0;116.0;54.0;1.0;0.0
0.0;0.0;13.0;81.0;0.0;0.0
0.0;111.0;22.0;0.0;0.0;1.0
179.0;0.0;108.0;20.0;1.0;0.0
0.0;0.0;0.0;48.0;0.0;0.0
159.0;0.0;51.0;75.0;1.0;0.0
0.0;85.0;35.0;22.0;0.0;1.0
179.0;0.0;110.0;46.0;1.0;0.0
0.0;0.0;0.0;76.0;0.0;0.0
0.0;106.0;0.0;4.0;0.0;1.0
179.0;0.0;64.0;36.0;1.0;0.0
179.0;0.0;142.0;64.0;1.0;0.0
0.0;0.0;26.0;95.0;0.0;0.0
0.0;118.0;29.0;8.0;0.0;1.0
179.0;0.0;100.0;37.0;1.0;0.0
0.0;0.0;0.0;68.0;0.0;0.0
0.0;103.0;0.0;0.0;0.0;1.0
177.0;0.0;76.0;24.0;1.0;0.0
0.0;60.0;24.0;0.0;0.0;1.0
179.0;0.0;122.0;27.0;1.0;0.0
0.0;0.0;28.0;55.0;0.0;0.0
179.0;0.0;112.0;80.0;1.0;0.0
0.0;0.0;0.0;115.0;0.0;0.0
0.0;130.0;25.0;6.0;0.0;1.0
176.0;0.0;93.0;32.0;1.0;0.0
0.0;0.0;0.0;45.0;0.0;0.0
179.0;0.0;90.0;77.0;1.0;0.0
0.0;0.0;9.0;98.0;0.0;0.0
0.0;105.0;0.0;22.0;0.0;1.0
179.0;0.0;77.0;52.0;1.0;0.0
0.0;86.0;51.0;5.0;0.0;1.0
179.0;0.0;132.0;38.0;1.0;0.0
0.0;0.0;26.0;63.0;0.0;0.0
179.0;0.0;101.0;81.0;1.0;0.0
0.0;0.0;0.0;108.0;0.0;0.0
0.0;135.0;31.0;6.0;0.0;1.0
179.0;0.0;95.0;39.0;1.0;0.0
0.0;0.0;0.0;68.0;0.0;0.0
179.0;0.0;68.0;104.0;1.0;0.0
0.0;139.0;104.0;0.0;0.0;1.0
0.0;0.0;6.0;27.0;0.0;0.0
179.0;0.0;89.0;51.0;1.0;0.0
0.0;0.0;0.0;73.0;0.0;0.0
176.0;0.0;69.0;108.0;1.0;0.0
0.0;123.0;93.0;18.0;0.0;1.0
0.0;0.0;0.0;54.0;0.0;0.0
0.0;94.0;0.0;0.0;0.0;1.0
