xp_sol;xr_sol;sp_sol;sr_sol;yp_sol;yr_sol
140.0;0.0;53.0;20.0;1.0;0.0
178.0;0.0;121.0;40.0;1.0;0.0
0.0;0.0;23.0;71.0;0.0;0.0
0.0;88.0;0.0;6.0;0.0;1.0
178.0;0.0;66.0;28.0;1.0;0.0
178.0;0.0;114.0;57.0;1.0;0.0
0.0;0.0;11.0;84.0;0.0;0.0
0.0;114.0;23.0;0.0;0.0;1.0
178.0;0.0;108.0;20.0;1.0;0.0
0.0;0.0;0.0;48.0;0.0;0.0
143.0;0.0;35.0;75.0;1.0;0.0
0.0;81.0;15.0;26.0;0.0;1.0
178.0;0.0;103.0;64.0;1.0;0.0
0.0;0.0;0.0;94.0;0.0;0.0
0.0;125.0;13.0;3.0;0.0;1.0
178.0;0.0;93.0;39.0;1.0;0.0
0.0;0.0;0.0;75.0;0.0;0.0
0.0;108.0;3.0;0.0;0.0;1.0
178.0;0.0;95.0;30.0;1.0;0.0
0.0;0.0;0.0;64.0;0.0;0.0
0.0;93.0;0.0;4.0;0.0;1.0
175.0;0.0;57.0;40.0;1.0;0.0
178.0;0.0;134.0;61.0;1.0;0.0
0.0;0.0;25.0;89.0;0.0;0.0
0.0;107.0;34.0;13.0;0.0;1.0
178.0;0.0;117.0;41.0;1.0;0.0
0.0;0.0;0.0;69.0;0.0;0.0
0.0;104.0;10.0;0.0;0.0;1.0
178.0;0.0;99.0;30.0;1.0;0.0
0.0;0.0;0.0;67.0;0.0;0.0
0.0;109.0;16.0;1.0;0.0;1.0
178.0;0.0;92.0;29.0;1.0;0.0
0.0;0.0;0.0;54.0;0.0;0.0
162.0;0.0;80.0;88.0;1.0;0.0
0.0;0.0;0.0;120.0;0.0;0.0
0.0;125.0;15.0;27.0;0.0;1.0
178.0;0.0;93.0;66.0;1.0;0.0
0.0;0.0;0.0;105.0;0.0;0.0
0.0;137.0;32.0;0.0;0.0;1.0
178.0;0.0;116.0;29.0;1.0;0.0
0.0;0.0;9.0;52.0;0.0;0.0
178.0;0.0;85.0;74.0;1.0;0.0
0.0;0.0;0.0;99.0;0.0;0.0
0.0;113.0;13.0;15.0;0.0;1.0
168.0;0.0;102.0;27.0;1.0;0.0
0.0;0.0;6.0;50.0;0.0;0.0
178.0;0.0;87.0;71.0;1.0;0.0
0.0;0.0;0.0;107.0;0.0;0.0
0.0;127.0;22.0;10.0;0.0;1.0
178.0;0.0;102.0;34.0;1.0;0.0
0.0;0.0;0.0;61.0;0.0;0.0
0.0;100.0;0.0;0.0;0.0;1.0
