xp_sol;xr_sol;sp_sol;sr_sol;yp_sol;yr_sol
119.0;0.0;0.0;36.0;1.0;0.0
126.0;0.0;7.0;62.0;1.0;0.0
0.0;103.0;0.0;2.0;0.0;1.0
174.0;0.0;89.0;34.0;1.0;0.0
0.0;0.0;6.0;72.0;0.0;0.0
0.0;103.0;0.0;0.0;0.0;1.0
103.0;0.0;4.0;35.0;1.0;0.0
174.0;0.0;15.0;76.0;1.0;0.0
0.0;111.0;20.0;0.0;0.0;1.0
174.0;0.0;98.0;33.0;1.0;0.0
0.0;0.0;0.0;62.0;0.0;0.0
120.0;0.0;11.0;95.0;1.0;0.0
174.0;0.0;83.0;127.0;1.0;0.0
0.0;0.0;2.0;161.0;0.0;0.0
0.0;173.0;70.0;18.0;0.0;1.0
0.0;0.0;0.0;42.0;0.0;0.0
0.0;78.0;0.0;0.0;0.0;1.0
146.0;0.0;0.0;30.0;1.0;0.0
131.0;0.0;0.0;54.0;1.0;0.0
160.0;0.0;73.0;87.0;1.0;0.0
0.0;0.0;0.0;126.0;0.0;0.0
0.0;143.0;48.0;8.0;0.0;1.0
0.0;0.0;0.0;35.0;0.0;0.0
120.0;0.0;16.0;66.0;1.0;0.0
0.0;88.0;0.0;4.0;0.0;1.0
128.0;0.0;6.0;27.0;1.0;0.0
174.0;0.0;81.0;58.0;1.0;0.0
0.0;0.0;0.0;83.0;0.0;0.0
0.0;103.0;0.0;4.0;0.0;1.0
174.0;0.0;61.0;36.0;1.0;0.0
0.0;0.0;10.0;69.0;0.0;0.0
0.0;101.0;14.0;0.0;0.0;1.0
174.0;0.0;95.0;42.0;1.0;0.0
0.0;0.0;0.0;73.0;0.0;0.0
152.0;0.0;5.0;106.0;1.0;0.0
0.0;124.0;14.0;0.0;0.0;1.0
174.0;0.0;93.0;27.0;1.0;0.0
0.0;0.0;0.0;55.0;0.0;0.0
164.0;0.0;48.0;92.0;1.0;0.0
0.0;129.0;81.0;0.0;0.0;1.0
0.0;0.0;0.0;34.0;0.0;0.0
171.0;0.0;79.0;70.0;1.0;0.0
0.0;0.0;0.0;102.0;0.0;0.0
0.0;98.0;0.0;35.0;0.0;1.0
147.0;0.0;22.0;66.0;1.0;0.0
0.0;90.0;0.0;0.0;0.0;1.0
120.0;0.0;17.0;32.0;1.0;0.0
174.0;0.0;87.0;64.0;1.0;0.0
0.0;0.0;0.0;95.0;0.0;0.0
0.0;128.0;27.0;0.0;0.0;1.0
164.0;0.0;107.0;28.0;1.0;0.0
0.0;0.0;0.0;58.0;0.0;0.0
