xp_sol;xr_sol;sp_sol;sr_sol;yp_sol;yr_sol
123.0;0.0;4.0;61.0;1.0;0.0
0.0;115.0;0.0;0.0;0.0;1.0
125.0;0.0;15.0;48.0;1.0;0.0
153.0;0.0;83.0;90.0;1.0;0.0
0.0;0.0;0.0;139.0;0.0;0.0
0.0;109.0;0.0;70.0;0.0;1.0
0.0;109.0;10.0;2.0;0.0;1.0
153.0;0.0;0.0;48.0;1.0;0.0
125.0;0.0;19.0;85.0;1.0;0.0
0.0;131.0;54.0;0.0;0.0;1.0
153.0;0.0;109.0;50.0;1.0;0.0
0.0;0.0;0.0;81.0;0.0;0.0
0.0;129.0;16.0;1.0;0.0;1.0
152.0;0.0;42.0;45.0;1.0;0.0
153.0;0.0;93.0;90.0;1.0;0.0
0.0;0.0;0.0;137.0;0.0;0.0
0.0;111.0;0.0;68.0;0.0;1.0
0.0;121.0;36.0;2.0;0.0;1.0
153.0;0.0;78.0;60.0;1.0;0.0
0.0;0.0;0.0;105.0;0.0;0.0
0.0;142.0;36.0;0.0;0.0;1.0
153.0;0.0;97.0;40.0;1.0;0.0
0.0;0.0;3.0;99.0;0.0;0.0
0.0;153.0;32.0;13.0;0.0;1.0
153.0;0.0;89.0;50.0;1.0;0.0
0.0;0.0;0.0;99.0;0.0;0.0
0.0;108.0;3.0;47.0;0.0;1.0
104.0;0.0;0.0;84.0;1.0;0.0
0.0;110.0;13.0;20.0;0.0;1.0
153.0;0.0;69.0;84.0;1.0;0.0
0.0;0.0;0.0;144.0;0.0;0.0
0.0;152.0;22.0;43.0;0.0;1.0
153.0;0.0;61.0;99.0;1.0;0.0
0.0;153.0;98.0;0.0;0.0;1.0
0.0;0.0;0.0;33.0;0.0;0.0
115.0;0.0;0.0;76.0;1.0;0.0
0.0;113.0;0.0;6.0;0.0;1.0
111.0;0.0;0.0;73.0;1.0;0.0
112.0;0.0;4.0;120.0;1.0;0.0
0.0;140.0;26.0;30.0;0.0;1.0
153.0;0.0;81.0;76.0;1.0;0.0
0.0;0.0;0.0;110.0;0.0;0.0
0.0;107.0;0.0;50.0;0.0;1.0
0.0;106.0;0.0;0.0;0.0;1.0
137.0;0.0;0.0;43.0;1.0;0.0
151.0;0.0;3.0;86.0;1.0;0.0
0.0;144.0;39.0;0.0;0.0;1.0
153.0;0.0;101.0;50.0;1.0;0.0
0.0;0.0;0.0;119.0;0.0;0.0
0.0;108.0;0.0;78.0;0.0;1.0
0.0;123.0;0.0;16.0;0.0;1.0
0.0;91.0;0.0;10.0;0.0;1.0
