xp_sol;xr_sol;sp_sol;sr_sol;yp_sol;yr_sol
120.0;0.0;33.0;20.0;1.0;0.0
143.0;0.0;66.0;40.0;1.0;0.0
143.0;0.0;111.0;71.0;1.0;0.0
0.0;0.0;0.0;94.0;0.0;0.0
0.0;116.0;4.0000000000000036;0.0;0.0;1.0
126.0;0.0;0.0;28.999999999999996;1.0;0.0
142.0;0.0;39.0;56.0;1.0;0.0
0.0;86.0;23.0;0.0;0.0;1.0
143.0;0.0;73.0;20.0;1.0;0.0
143.0;0.0;108.0;48.0;1.0;0.0
0.0;0.0;0.0;75.0;0.0;0.0
134.0;0.0;33.0;107.0;1.0;0.0
0.0;133.0;76.0;0.0;0.0;1.0
0.0;0.0;0.0;32.00000000000002;0.0;0.0
109.0000000000001;0.0;6.000000000000172;53.00000000000002;1.0;0.0
0.0;94.00000000000003;2.0117241206207837e-13;0.0;0.0;1.0
142.99999999999977;0.0;35.99999999999998;30.0;1.0;0.0
143.0;0.0;87.99999999999997;56.0;1.0;0.0
0.0;0.0;2.9999999999999734;82.0;0.0;0.0
0.0;103.00000000000045;3.872457909892546e-13;3.9999999999995532;0.0;1.0
143.0;0.0;33.000000000000384;34.99999999999955;1.0;0.0
0.0;62.99999999999921;0.0;3.397282455352979e-13;0.0;1.0
136.99999999999946;4.716227408607665e-13;38.999999999999936;24.99999999999987;1.0;0.0
143.0;0.0;97.99999999999997;47.99999999999984;1.0;0.0
0.0;0.0;0.0;78.99999999999984;0.0;0.0
0.0;94.99999999999984;1.9999999999998395;15.0;0.0;1.0
142.0000000000001;0.0;40.99999999999997;45.0;1.0;0.0
143.0;0.0;91.99999999999997;76.0;1.0;0.0
0.0;0.0;0.0;107.0;0.0;0.0
0.0;139.0;49.0;0.0;0.0;1.0
143.0;0.0;93.0;18.999999999999943;1.0;0.0
0.0;0.0;0.0;37.99999999999994;0.0;0.0
114.00000000000006;0.0;0.0;68.0;1.0;0.0
0.0;98.00000000000004;0.0;5.999999999999957;0.0;1.0
139.0;0.0;37.00000000000005;34.99999999999996;1.0;0.0
0.0;71.99999999999994;0.0;0.0;0.0;1.0
123.99999999999997;0.0;18.0;38.0;1.0;0.0
0.0;73.0;0.0;0.0;0.0;1.0
136.0;0.0;40.0;23.0;1.0;0.0
143.0;0.0;90.0;54.0;1.0;0.0
0.0;0.0;0.0;76.0;0.0;0.0
126.0;0.0;37.0;100.0;1.0;0.0
0.0;131.0;78.0;4.0;0.0;1.0
0.0;0.0;0.0;31.0;0.0;0.0
143.0;0.0;26.999999999999986;54.0;1.0;0.0
0.0;83.0;0.0;0.0;0.0;1.0
134.99999999999997;0.0;32.999999999999986;23.0;1.0;0.0
143.0;0.0;66.99999999999999;62.0;1.0;0.0
0.0;92.0;56.999999999999986;4.999999999999993;0.0;1.0
143.0;0.0;100.99999999999999;26.999999999999993;1.0;0.0
0.0;0.0;0.0;54.999999999999986;0.0;0.0
0.0;78.0;0.0;0.0;0.0;1.0
