xp_sol;xr_sol;sp_sol;sr_sol;yp_sol;yr_sol
171.0;0.0;52.0;36.0;1.0;0.0
177.0;0.0;110.0;62.0;1.0;0.0
0.0;0.0;0.0;105.0;0.0;0.0
0.0;100.0;15.0;37.0;0.0;1.0
177.0;0.0;109.0;75.0;1.0;0.0
0.0;0.0;0.0;106.0;0.0;0.0
0.0;110.0;11.0;31.0;0.0;1.0
177.0;0.0;25.0;72.0;1.0;0.0
177.0;0.0;96.0;107.0;1.0;0.0
0.0;0.0;0.0;140.0;0.0;0.0
0.0;161.0;63.0;8.0;0.0;1.0
177.0;0.0;131.0;41.0;1.0;0.0
0.0;0.0;10.0;76.0;0.0;0.0
177.0;0.0;91.0;104.0;1.0;0.0
0.0;0.0;0.0;146.0;0.0;0.0
0.0;143.0;49.0;19.0;0.0;1.0
177.0;0.0;91.0;43.0;1.0;0.0
0.0;0.0;4.0;77.0;0.0;0.0
177.0;0.0;124.0;105.0;1.0;0.0
0.0;0.0;56.0;142.0;0.0;0.0
0.0;0.0;0.0;165.0;0.0;0.0
0.0;167.0;86.0;16.0;0.0;1.0
177.0;0.0;147.0;35.0;1.0;0.0
0.0;0.0;37.0;54.0;0.0;0.0
177.0;0.0;104.0;76.0;1.0;0.0
0.0;0.0;0.0;101.0;0.0;0.0
0.0;120.0;0.0;8.0;0.0;1.0
174.0;0.0;32.0;33.0;1.0;0.0
177.0;0.0;101.0;73.0;1.0;0.0
0.0;0.0;5.0;93.0;0.0;0.0
177.0;0.0;79.0;115.0;1.0;0.0
0.0;0.0;16.0;144.0;0.0;0.0
0.0;177.0;95.0;0.0;0.0;1.0
0.0;0.0;18.0;31.0;0.0;0.0
177.0;0.0;94.0;69.0;1.0;0.0
0.0;0.0;0.0;98.0;0.0;0.0
0.0;127.0;23.0;0.0;0.0;1.0
177.0;0.0;98.0;28.0;1.0;0.0
0.0;0.0;21.0;60.0;0.0;0.0
177.0;0.0;81.0;84.0;1.0;0.0
0.0;0.0;0.0;113.0;0.0;0.0
0.0;125.0;19.0;13.0;0.0;1.0
150.0;0.0;65.0;47.0;1.0;0.0
0.0;0.0;0.0;72.0;0.0;0.0
171.0;0.0;38.0;101.0;1.0;0.0
177.0;0.0;116.0;123.0;1.0;0.0
0.0;0.0;0.0;158.0;0.0;0.0
0.0;144.0;0.0;52.0;0.0;1.0
0.0;81.0;7.0;2.0;0.0;1.0
177.0;0.0;127.0;37.0;1.0;0.0
0.0;0.0;0.0;82.0;0.0;0.0
0.0;115.0;0.0;0.0;0.0;1.0
