xp_sol;xr_sol;sp_sol;sr_sol;yp_sol;yr_sol
163.0;0.0;76.0;20.0;1.0;0.0
163.0;0.0;129.0;40.0;1.0;0.0
0.0;0.0;31.0;71.0;0.0;0.0
163.0;0.0;83.0;94.0;1.0;0.0
0.0;99.0;70.0;17.0;0.0;1.0
163.0;0.0;103.0;46.0;1.0;0.0
0.0;0.0;0.0;73.0;0.0;0.0
0.0;102.0;0.0;1.0;0.0;1.0
163.0;0.0;70.0;21.0;1.0;0.0
163.0;0.0;125.0;49.0;1.0;0.0
0.0;0.0;17.0;76.0;0.0;0.0
0.0;98.0;14.0;10.0;0.0;1.0
163.0;0.0;99.0;44.0;1.0;0.0
0.0;0.0;0.0;82.0;0.0;0.0
0.0;99.0;0.0;14.0;0.0;1.0
163.0;0.0;53.0;49.0;1.0;0.0
163.0;0.0;123.0;79.0;1.0;0.0
0.0;0.0;25.0;104.0;0.0;0.0
0.0;130.0;43.0;6.0;0.0;1.0
163.0;0.0;99.0;34.0;1.0;0.0
0.0;0.0;0.0;68.0;0.0;0.0
163.0;0.0;55.0;100.0;1.0;0.0
0.0;109.0;61.0;20.0;0.0;1.0
163.0;0.0;127.0;46.0;1.0;0.0
0.0;0.0;10.0;71.0;0.0;0.0
163.0;0.0;90.0;99.0;1.0;0.0
0.0;0.0;0.0;136.0;0.0;0.0
0.0;138.0;41.0;35.0;0.0;1.0
163.0;0.0;90.0;61.0;1.0;0.0
0.0;0.0;0.0;93.0;0.0;0.0
0.0;103.0;0.0;25.0;0.0;1.0
163.0;0.0;63.0;54.0;1.0;0.0
163.0;0.0;126.0;88.0;1.0;0.0
0.0;0.0;15.0;118.0;0.0;0.0
0.0;122.0;31.0;26.0;0.0;1.0
163.0;0.0;103.0;58.0;1.0;0.0
0.0;0.0;0.0;93.0;0.0;0.0
163.0;0.0;50.0;122.0;1.0;0.0
0.0;138.0;97.0;10.0;0.0;1.0
0.0;0.0;0.0;54.0;0.0;0.0
163.0;0.0;49.0;84.0;1.0;0.0
0.0;74.0;17.0;37.0;0.0;1.0
163.0;0.0;94.0;65.0;1.0;0.0
0.0;0.0;0.0;99.0;0.0;0.0
0.0;135.0;29.0;0.0;0.0;1.0
163.0;0.0;93.0;23.0;1.0;0.0
0.0;0.0;0.0;43.0;0.0;0.0
162.0;0.0;51.0;63.0;1.0;0.0
0.0;69.0;22.0;13.0;0.0;1.0
163.0;0.0;98.0;35.0;1.0;0.0
0.0;0.0;0.0;71.0;0.0;0.0
0.0;109.0;0.0;0.0;0.0;1.0
