xp_sol;xr_sol;sp_sol;sr_sol;yp_sol;yr_sol
138.0;0.0;34.0;46.0;1.0;0.0
143.0;0.0;69.0;98.0;1.0;0.0
0.0;134.0;115.0;11.0;0.0;1.0
0.0;0.0;7.0;45.0;0.0;0.0
143.0;0.0;45.0;96.0;1.0;0.0
0.0;143.0;91.0;12.0;0.0;1.0
143.0;0.0;127.0;53.0;1.0;0.0
0.0;0.0;14.0;96.0;0.0;0.0
0.0;143.0;57.0;3.0;0.0;1.0
143.0;0.0;93.0;55.0;1.0;0.0
0.0;0.0;0.0;99.0;0.0;0.0
0.0;142.0;40.0;0.0;0.0;1.0
143.0;0.0;81.0;59.0;1.0;0.0
0.0;0.0;0.0;118.0;0.0;0.0
0.0;135.0;31.0;25.0;0.0;1.0
143.0;0.0;79.0;78.0;1.0;0.0
0.0;143.0;123.0;1.0;0.0;1.0
0.0;0.0;13.0;55.0;0.0;0.0
143.0;0.0;56.0;103.0;1.0;0.0
0.0;143.0;100.0;3.0;0.0;1.0
0.0;0.0;0.0;53.0;0.0;0.0
124.0;0.0;14.0;99.0;1.0;0.0
0.0;140.0;50.0;6.0;0.0;1.0
143.0;0.0;95.0;67.0;1.0;0.0
0.0;0.0;0.0;128.0;0.0;0.0
0.0;133.0;19.0;28.0;0.0;1.0
143.0;0.0;64.0;88.0;1.0;0.0
0.0;143.0;106.0;0.0;0.0;1.0
0.0;0.0;0.0;48.0;0.0;0.0
132.0;0.0;39.0;117.0;1.0;0.0
0.0;143.0;98.0;34.0;0.0;1.0
0.0;0.0;0.0;71.0;0.0;0.0
125.0;0.0;31.0;131.0;1.0;0.0
0.0;143.0;58.0;45.0;0.0;1.0
143.0;0.0;95.0;90.0;1.0;0.0
0.0;0.0;0.0;129.0;0.0;0.0
0.0;143.0;47.0;28.0;0.0;1.0
139.0;0.0;99.0;95.0;1.0;0.0
0.0;0.0;0.0;150.0;0.0;0.0
0.0;132.0;34.0;61.0;0.0;1.0
130.0;0.0;52.0;104.0;1.0;0.0
0.0;143.0;92.0;22.0;0.0;1.0
0.0;0.0;12.0;82.0;0.0;0.0
0.0;143.0;54.0;8.0;0.0;1.0
143.0;0.0;101.0;62.0;1.0;0.0
0.0;0.0;14.0;102.0;0.0;0.0
0.0;143.0;68.0;0.0;0.0;1.0
143.0;0.0;104.0;49.0;1.0;0.0
0.0;0.0;0.0;95.0;0.0;0.0
0.0;135.0;44.0;20.0;0.0;1.0
143.0;0.0;100.0;84.0;1.0;0.0
0.0;0.0;0.0;116.0;0.0;0.0
