xp_sol;xr_sol;sp_sol;sr_sol;yp_sol;yr_sol
119.0;0.0;0.0;36.0;1.0;0.0
137.0;0.0;18.0;62.0;1.0;0.0
0.0;97.0;5.0;8.0;0.0;1.0
163.0;0.0;83.0;40.0;1.0;0.0
0.0;0.0;0.0;78.0;0.0;0.0
0.0;109.0;0.0;0.0;0.0;1.0
99.0;0.0;0.0;35.0;1.0;0.0
163.0;0.0;0.0;76.0;1.0;0.0
0.0;106.0;0.0;5.0;0.0;1.0
155.0;0.0;59.0;38.0;1.0;0.0
0.0;67.0;28.0;0.0;0.0;1.0
163.0;0.0;82.0;33.0;1.0;0.0
0.0;0.0;0.0;64.0;0.0;0.0
147.0;0.0;21.0;98.0;1.0;0.0
0.0;116.0;4.0;6.0;0.0;1.0
163.0;0.0;82.0;37.0;1.0;0.0
0.0;0.0;0.0;66.0;0.0;0.0
0.0;102.0;0.0;0.0;0.0;1.0
128.0;0.0;13.0;28.0;1.0;0.0
163.0;0.0;84.0;61.0;1.0;0.0
0.0;0.0;0.0;85.0;0.0;0.0
0.0;107.0;4.0;9.0;0.0;1.0
161.0;0.0;70.0;42.0;1.0;0.0
0.0;0.0;0.0;67.0;0.0;0.0
163.0;0.0;5.0;86.0;1.0;0.0
0.0;91.0;0.0;30.0;0.0;1.0
163.0;0.0;67.0;57.0;1.0;0.0
0.0;81.0;10.0;0.0;0.0;1.0
163.0;0.0;50.0;27.0;1.0;0.0
163.0;0.0;112.0;52.0;1.0;0.0
0.0;0.0;0.0;87.0;0.0;0.0
146.0;0.0;18.0;111.0;1.0;0.0
0.0;148.0;42.0;0.0;0.0;1.0
163.0;0.0;83.0;41.0;1.0;0.0
0.0;0.0;0.0;70.0;0.0;0.0
137.0;0.0;10.0;103.0;1.0;0.0
0.0;127.0;12.0;15.0;0.0;1.0
163.0;0.0;93.0;45.0;1.0;0.0
0.0;0.0;0.0;82.0;0.0;0.0
0.0;109.0;0.0;16.0;0.0;1.0
163.0;0.0;62.0;34.0;1.0;0.0
0.0;0.0;11.0;57.0;0.0;0.0
0.0;81.0;7.0;0.0;0.0;1.0
163.0;0.0;115.0;27.0;1.0;0.0
0.0;0.0;11.0;60.0;0.0;0.0
163.0;0.0;75.0;90.0;1.0;0.0
0.0;0.0;0.0;113.0;0.0;0.0
0.0;148.0;36.0;0.0;0.0;1.0
154.0;0.0;45.0;23.0;1.0;0.0
163.0;0.0;92.0;55.0;1.0;0.0
0.0;0.0;0.0;84.0;0.0;0.0
0.0;106.0;0.0;4.0;0.0;1.0
