xp_sol;xr_sol;sp_sol;sr_sol;yp_sol;yr_sol
119.0;0.0;0.0;36.0;1.0;0.0
148.0;0.0;29.0;62.0;1.0;0.0
166.0;0.0;85.0;105.0;1.0;0.0
0.0;0.0;0.0;137.0;0.0;0.0
0.0;125.0;42.0;50.0;0.0;1.0
166.0;0.0;99.0;81.0;1.0;0.0
0.0;0.0;0.0;116.0;0.0;0.0
163.0;0.0;0.0;157.0;1.0;0.0
0.0;134.0;28.0;58.0;0.0;1.0
166.0;0.0;98.0;91.0;1.0;0.0
0.0;0.0;0.0;120.0;0.0;0.0
0.0;109.0;0.0;44.0;0.0;1.0
166.0;0.0;37.0;60.0;1.0;0.0
0.0;84.0;24.0;12.0;0.0;1.0
166.0;0.0;101.0;37.0;1.0;0.0
0.0;0.0;0.0;61.0;0.0;0.0
158.0;0.0;57.0;95.0;1.0;0.0
0.0;0.0;1.0;127.0;0.0;0.0
0.0;166.0;80.0;0.0;0.0;1.0
166.0;0.0;111.0;39.0;1.0;0.0
0.0;0.0;5.0;71.0;0.0;0.0
166.0;0.0;0.0;99.0;1.0;0.0
0.0;114.0;17.0;19.0;0.0;1.0
166.0;0.0;72.0;44.0;1.0;0.0
0.0;0.0;0.0;83.0;0.0;0.0
162.0;0.0;42.0;111.0;1.0;0.0
0.0;130.0;81.0;6.0;0.0;1.0
0.0;0.0;0.0;47.0;0.0;0.0
166.0;0.0;53.0;82.0;1.0;0.0
0.0;77.0;15.0;28.0;0.0;1.0
166.0;0.0;61.0;53.0;1.0;0.0
0.0;0.0;0.0;82.0;0.0;0.0
166.0;0.0;64.0;117.0;1.0;0.0
0.0;147.0;112.0;6.0;0.0;1.0
0.0;0.0;30.0;42.0;0.0;0.0
166.0;0.0;77.0;58.0;1.0;0.0
0.0;0.0;0.0;95.0;0.0;0.0
0.0;117.0;0.0;0.0;0.0;1.0
165.0;0.0;63.0;26.0;1.0;0.0
166.0;0.0;100.0;63.0;1.0;0.0
0.0;0.0;0.0;88.0;0.0;0.0
0.0;106.0;19.0;18.0;0.0;1.0
166.0;0.0;90.0;43.0;1.0;0.0
0.0;0.0;0.0;77.0;0.0;0.0
0.0;91.0;0.0;14.0;0.0;1.0
157.0;0.0;35.0;40.0;1.0;0.0
166.0;0.0;108.0;63.0;1.0;0.0
0.0;0.0;15.0;87.0;0.0;0.0
0.0;100.0;36.0;14.0;0.0;1.0
166.0;0.0;103.0;41.0;1.0;0.0
0.0;0.0;0.0;67.0;0.0;0.0
0.0;102.0;0.0;0.0;0.0;1.0
