xp_sol;xr_sol;sp_sol;sr_sol;yp_sol;yr_sol
119.0;0.0;0.0;36.0;1.0;0.0
138.0;0.0;19.0;62.0;1.0;0.0
176.0;0.0;85.0;105.0;1.0;0.0
0.0;0.0;0.0;137.0;0.0;0.0
0.0;119.0;36.0;56.0;0.0;1.0
172.0;0.0;99.0;87.0;1.0;0.0
0.0;0.0;0.0;122.0;0.0;0.0
0.0;163.0;0.0;0.0;0.0;1.0
124.0;0.0;18.0;35.0;1.0;0.0
176.0;0.0;98.0;68.0;1.0;0.0
0.0;0.0;0.0;97.0;0.0;0.0
0.0;123.0;14.0;7.0;0.0;1.0
172.0;0.0;97.0;37.0;1.0;0.0
0.0;0.0;0.0;66.0;0.0;0.0
111.0;0.0;0.0;91.0;1.0;0.0
153.0;0.0;0.0;112.0;1.0;0.0
170.0;0.0;43.0;146.0;1.0;0.0
0.0;176.0;118.0;0.0;0.0;1.0
0.0;0.0;0.0;36.0;0.0;0.0
116.0;0.0;0.0;54.0;1.0;0.0
126.0;0.0;0.0;91.0;1.0;0.0
175.0;0.0;71.0;127.0;1.0;0.0
0.0;0.0;0.0;153.0;0.0;0.0
0.0;167.0;73.0;15.0;0.0;1.0
0.0;0.0;0.0;55.0;0.0;0.0
128.0;0.0;0.0;88.0;1.0;0.0
0.0;110.0;20.0;10.0;0.0;1.0
176.0;0.0;85.0;37.0;1.0;0.0
0.0;0.0;3.0;57.0;0.0;0.0
176.0;0.0;73.0;81.0;1.0;0.0
0.0;0.0;0.0;110.0;0.0;0.0
125.0;0.0;21.0;142.0;1.0;0.0
0.0;169.0;87.0;0.0;0.0;1.0
0.0;0.0;3.0;30.0;0.0;0.0
176.0;0.0;106.0;65.0;1.0;0.0
0.0;0.0;0.0;104.0;0.0;0.0
0.0;139.0;59.0;3.0;0.0;1.0
0.0;0.0;0.0;29.0;0.0;0.0
117.0;0.0;0.0;63.0;1.0;0.0
163.0;0.0;92.0;96.0;1.0;0.0
0.0;0.0;0.0;126.0;0.0;0.0
0.0;139.0;32.0;10.0;0.0;1.0
171.0;0.0;87.0;39.0;1.0;0.0
0.0;0.0;3.0;71.0;0.0;0.0
176.0;0.0;81.0;102.0;1.0;0.0
0.0;0.0;0.0;129.0;0.0;0.0
0.0;157.0;80.0;0.0;0.0;1.0
0.0;0.0;0.0;23.0;0.0;0.0
154.0;0.0;95.0;47.0;1.0;0.0
0.0;0.0;22.0;70.0;0.0;0.0
176.0;0.0;99.0;108.0;1.0;0.0
0.0;0.0;0.0;140.0;0.0;0.0
