xp_sol;xr_sol;sp_sol;sr_sol;yp_sol;yr_sol
148.0;0.0;29.0;61.0;1.0;0.0
159.0;0.0;69.0;115.0;1.0;0.0
0.0;159.0;118.0;4.0;0.0;1.0
0.0;0.0;33.0;46.0;0.0;0.0
159.0;0.0;109.0;95.0;1.0;0.0
0.0;0.0;0.0;135.0;0.0;0.0
0.0;159.0;60.0;17.0;0.0;1.0
146.0;0.0;43.0;63.0;1.0;0.0
159.0;0.0;96.0;100.0;1.0;0.0
0.0;0.0;0.0;146.0;0.0;0.0
0.0;150.0;52.0;46.0;0.0;1.0
150.0;0.0;93.0;77.0;1.0;0.0
0.0;0.0;20.0;128.0;0.0;0.0
0.0;159.0;117.0;9.0;0.0;1.0
0.0;0.0;16.0;66.0;0.0;0.0
159.0;0.0;47.0;113.0;1.0;0.0
0.0;159.0;101.0;0.0;0.0;1.0
0.0;0.0;0.0;40.0;0.0;0.0
148.0;0.0;63.0;71.0;1.0;0.0
159.0;0.0;111.0;105.0;1.0;0.0
0.0;0.0;0.0;149.0;0.0;0.0
0.0;159.0;51.0;47.0;0.0;1.0
139.0;0.0;91.0;97.0;1.0;0.0
0.0;0.0;39.0;144.0;0.0;0.0
0.0;159.0;96.0;41.0;0.0;1.0
0.0;0.0;0.0;114.0;0.0;0.0
0.0;155.0;65.0;7.0;0.0;1.0
158.0;0.0;117.0;60.0;1.0;0.0
0.0;0.0;19.0;96.0;0.0;0.0
0.0;159.0;49.0;1.0;0.0;1.0
159.0;0.0;85.0;51.0;1.0;0.0
0.0;0.0;0.0;110.0;0.0;0.0
0.0;147.0;29.0;8.0;0.0;1.0
159.0;0.0;65.0;51.0;1.0;0.0
0.0;0.0;16.0;99.0;0.0;0.0
0.0;159.0;102.0;0.0;0.0;1.0
0.0;0.0;0.0;56.0;0.0;0.0
87.0;0.0;0.0;98.0;1.0;0.0
0.0;159.0;25.0;1.0;0.0;1.0
128.0;0.0;37.0;60.0;1.0;0.0
159.0;0.0;87.0;109.0;1.0;0.0
0.0;0.0;0.0;172.0;0.0;0.0
143.0;0.0;68.0;209.0;1.0;0.0
0.0;0.0;1.0;249.0;0.0;0.0
159.0;0.0;57.0;284.0;1.0;0.0
159.0;0.0;123.0;351.0;1.0;0.0
0.0;0.0;0.0;400.0;0.0;0.0
149.0;0.0;46.0;441.0;1.0;0.0
159.0;0.0;89.0;487.0;1.0;0.0
0.0;0.0;9.0;555.0;0.0;0.0
159.0;0.0;83.0;598.0;1.0;0.0
0.0;0.0;0.0;626.0;0.0;0.0
