xp_sol;xr_sol;sp_sol;sr_sol;yp_sol;yr_sol
149.0;0.0;62.0;20.0;1.0;0.0
163.0;0.0;115.0;40.0;1.0;0.0
0.0;0.0;17.0;71.0;0.0;0.0
0.0;94.0;0.0;0.0;0.0;1.0
136.0;0.0;24.0;22.0;1.0;0.0
163.0;0.0;57.0;51.0;1.0;0.0
0.0;78.0;32.0;0.0;0.0;1.0
163.0;0.0;93.0;30.0;1.0;0.0
0.0;0.0;0.0;50.0;0.0;0.0
148.0;0.0;40.0;78.0;1.0;0.0
0.0;105.0;37.0;0.0;0.0;1.0
163.0;0.0;99.0;32.0;1.0;0.0
0.0;0.0;0.0;55.0;0.0;0.0
150.0;0.0;40.0;91.0;1.0;0.0
0.0;114.0;51.0;0.0;0.0;1.0
163.0;0.0;103.0;30.0;1.0;0.0
0.0;0.0;0.0;53.0;0.0;0.0
0.0;89.0;2.0;0.0;0.0;1.0
155.0;0.0;53.0;26.0;1.0;0.0
163.0;0.0;114.0;42.0;1.0;0.0
0.0;0.0;0.0;70.0;0.0;0.0
0.0;92.0;0.0;1.0;0.0;1.0
160.0;0.0;67.0;28.0;1.0;0.0
0.0;58.0;29.0;0.0;0.0;1.0
163.0;0.0;101.0;27.0;1.0;0.0
0.0;0.0;0.0;60.0;0.0;0.0
0.0;92.0;13.0;0.0;0.0;1.0
155.0;0.0;79.0;19.0;1.0;0.0
0.0;0.0;0.0;50.0;0.0;0.0
146.0;0.0;44.0;80.0;1.0;0.0
0.0;92.0;43.0;20.0;0.0;1.0
163.0;0.0;103.0;43.0;1.0;0.0
0.0;0.0;0.0;71.0;0.0;0.0
0.0;101.0;0.0;0.0;0.0;1.0
163.0;0.0;47.0;23.0;1.0;0.0
163.0;0.0;106.0;52.0;1.0;0.0
0.0;0.0;4.0;76.0;0.0;0.0
0.0;102.0;20.0;0.0;0.0;1.0
163.0;0.0;87.0;17.0;1.0;0.0
0.0;0.0;0.0;58.0;0.0;0.0
138.0;0.0;35.0;75.0;1.0;0.0
0.0;109.0;30.0;0.0;0.0;1.0
163.0;0.0;89.0;37.0;1.0;0.0
0.0;0.0;0.0;71.0;0.0;0.0
144.0;0.0;53.0;97.0;1.0;0.0
0.0;135.0;86.0;0.0;0.0;1.0
0.0;0.0;0.0;26.0;0.0;0.0
158.0;0.0;60.0;46.0;1.0;0.0
0.0;70.0;30.0;6.0;0.0;1.0
163.0;0.0;85.0;35.0;1.0;0.0
0.0;0.0;0.0;67.0;0.0;0.0
0.0;104.0;0.0;0.0;0.0;1.0
