xp_sol;xr_sol;sp_sol;sr_sol;yp_sol;yr_sol
171.0;0.0;67.0;46.0;1.0;0.0
171.0;0.0;130.0;98.0;1.0;0.0
0.0;0.0;42.0;145.0;0.0;0.0
0.0;171.0;105.0;8.0;0.0;1.0
0.0;0.0;0.0;59.0;0.0;0.0
0.0;104.0;7.0;14.0;0.0;1.0
171.0;0.0;71.0;55.0;1.0;0.0
171.0;0.0;129.0;98.0;1.0;0.0
0.0;0.0;29.0;148.0;0.0;0.0
0.0;171.0;93.0;29.0;0.0;1.0
0.0;0.0;0.0;73.0;0.0;0.0
0.0;107.0;5.0;9.0;0.0;1.0
171.0;0.0;89.0;53.0;1.0;0.0
0.0;0.0;0.0;102.0;0.0;0.0
0.0;149.0;42.0;0.0;0.0;1.0
171.0;0.0;113.0;30.0;1.0;0.0
0.0;0.0;0.0;87.0;0.0;0.0
0.0;120.0;20.0;13.0;0.0;1.0
171.0;0.0;97.0;87.0;1.0;0.0
0.0;0.0;0.0;122.0;0.0;0.0
0.0;97.0;0.0;70.0;0.0;1.0
0.0;123.0;21.0;3.0;0.0;1.0
171.0;0.0;96.0;52.0;1.0;0.0
0.0;0.0;0.0;90.0;0.0;0.0
156.0;0.0;48.0;141.0;1.0;0.0
0.0;167.0;103.0;20.0;0.0;1.0
0.0;0.0;0.0;67.0;0.0;0.0
0.0;114.0;2.0;13.0;0.0;1.0
171.0;0.0;84.0;75.0;1.0;0.0
0.0;0.0;0.0;140.0;0.0;0.0
0.0;149.0;48.0;59.0;0.0;1.0
171.0;0.0;102.0;117.0;1.0;0.0
0.0;0.0;13.0;160.0;0.0;0.0
0.0;171.0;84.0;37.0;0.0;1.0
0.0;0.0;0.0;105.0;0.0;0.0
0.0;139.0;23.0;11.0;0.0;1.0
171.0;0.0;99.0;62.0;1.0;0.0
0.0;0.0;0.0;90.0;0.0;0.0
171.0;0.0;55.0;131.0;1.0;0.0
0.0;170.0;107.0;3.0;0.0;1.0
0.0;0.0;0.0;87.0;0.0;0.0
171.0;0.0;64.0;127.0;1.0;0.0
0.0;146.0;103.0;21.0;0.0;1.0
0.0;0.0;0.0;73.0;0.0;0.0
0.0;120.0;12.0;0.0;0.0;1.0
171.0;0.0;99.0;37.0;1.0;0.0
0.0;0.0;0.0;84.0;0.0;0.0
0.0;114.0;13.0;16.0;0.0;1.0
169.0;0.0;93.0;60.0;1.0;0.0
0.0;0.0;0.0;113.0;0.0;0.0
0.0;111.0;0.0;57.0;0.0;1.0
0.0;105.0;0.0;0.0;0.0;1.0
