xp_sol;xr_sol;sp_sol;sr_sol;yp_sol;yr_sol
119.0;0.0;0.0;36.0;1.0;0.0
156.0;0.0;37.0;62.0;1.0;0.0
0.0;76.0;3.0;29.0;0.0;1.0
165.0;0.0;83.0;61.0;1.0;0.0
0.0;0.0;0.0;99.0;0.0;0.0
0.0;109.0;0.0;21.0;0.0;1.0
165.0;0.0;66.0;56.0;1.0;0.0
0.0;97.0;0.0;0.0;0.0;1.0
135.0;0.0;29.0;35.0;1.0;0.0
165.0;0.0;98.0;68.0;1.0;0.0
0.0;0.0;0.0;97.0;0.0;0.0
0.0;128.0;19.0;2.0;0.0;1.0
165.0;0.0;94.0;27.0;1.0;0.0
0.0;0.0;0.0;62.0;0.0;0.0
157.0;0.0;32.0;90.0;1.0;0.0
0.0;112.0;41.0;9.0;0.0;1.0
0.0;0.0;0.0;37.0;0.0;0.0
165.0;0.0;61.0;71.0;1.0;0.0
0.0;90.0;50.0;7.0;0.0;1.0
165.0;0.0;100.0;31.0;1.0;0.0
0.0;0.0;0.0;52.0;0.0;0.0
165.0;0.0;16.0;82.0;1.0;0.0
0.0;121.0;72.0;0.0;0.0;1.0
0.0;0.0;0.0;21.0;0.0;0.0
132.0;0.0;14.0;44.0;1.0;0.0
165.0;0.0;100.0;72.0;1.0;0.0
0.0;0.0;5.0;94.0;0.0;0.0
0.0;120.0;32.0;1.0;0.0;1.0
165.0;0.0;87.0;24.0;1.0;0.0
0.0;0.0;0.0;48.0;0.0;0.0
165.0;0.0;44.0;78.0;1.0;0.0
0.0;106.0;44.0;0.0;0.0;1.0
0.0;0.0;0.0;26.0;0.0;0.0
164.0;0.0;63.0;57.0;1.0;0.0
0.0;85.0;51.0;0.0;0.0;1.0
165.0;0.0;123.0;22.0;1.0;0.0
0.0;0.0;16.0;45.0;0.0;0.0
165.0;0.0;81.0;67.0;1.0;0.0
0.0;0.0;0.0;110.0;0.0;0.0
0.0;135.0;52.0;9.0;0.0;1.0
161.0;0.0;77.0;29.0;1.0;0.0
0.0;0.0;0.0;58.0;0.0;0.0
165.0;0.0;67.0;89.0;1.0;0.0
0.0;116.0;60.0;5.0;0.0;1.0
165.0;0.0;121.0;34.0;1.0;0.0
0.0;0.0;14.0;49.0;0.0;0.0
165.0;0.0;98.0;77.0;1.0;0.0
0.0;0.0;0.0;101.0;0.0;0.0
0.0;136.0;36.0;0.0;0.0;1.0
165.0;0.0;67.0;31.0;1.0;0.0
0.0;0.0;0.0;62.0;0.0;0.0
0.0;74.0;0.0;14.0;0.0;1.0
