xp_sol;xr_sol;sp_sol;sr_sol;yp_sol;yr_sol
165.0;0.0;46.0;61.0;1.0;0.0
0.0;97.0;24.0;18.0;0.0;1.0
171.0;0.0;85.0;66.0;1.0;0.0
0.0;0.0;0.0;108.0;0.0;0.0
0.0;120.0;37.0;37.0;0.0;1.0
171.0;0.0;99.0;77.0;1.0;0.0
0.0;0.0;0.0;118.0;0.0;0.0
171.0;0.0;8.0;164.0;1.0;0.0
0.0;98.0;0.0;103.0;0.0;1.0
0.0;132.0;36.0;17.0;0.0;1.0
171.0;0.0;109.0;67.0;1.0;0.0
0.0;0.0;0.0;98.0;0.0;0.0
0.0;149.0;43.0;0.0;0.0;1.0
171.0;0.0;96.0;38.0;1.0;0.0
0.0;0.0;0.0;93.0;0.0;0.0
0.0;133.0;26.0;3.0;0.0;1.0
166.0;0.0;92.0;41.0;1.0;0.0
0.0;0.0;0.0;93.0;0.0;0.0
0.0;134.0;13.0;0.0;0.0;1.0
171.0;0.0;55.0;47.0;1.0;0.0
0.0;0.0;0.0;87.0;0.0;0.0
159.0;0.0;34.0;146.0;1.0;0.0
0.0;171.0;102.0;30.0;0.0;1.0
0.0;0.0;0.0;88.0;0.0;0.0
0.0;146.0;51.0;1.0;0.0;1.0
161.0;0.0;110.0;38.0;1.0;0.0
0.0;0.0;0.0;87.0;0.0;0.0
0.0;126.0;18.0;22.0;0.0;1.0
171.0;0.0;114.0;69.0;1.0;0.0
0.0;0.0;0.0;112.0;0.0;0.0
0.0;134.0;59.0;28.0;0.0;1.0
0.0;0.0;0.0;81.0;0.0;0.0
145.0;0.0;42.0;125.0;1.0;0.0
0.0;171.0;112.0;0.0;0.0;1.0
0.0;0.0;1.0;40.0;0.0;0.0
171.0;0.0;86.0;91.0;1.0;0.0
0.0;0.0;0.0;130.0;0.0;0.0
0.0;163.0;71.0;35.0;0.0;1.0
0.0;0.0;0.0;79.0;0.0;0.0
0.0;118.0;19.0;5.0;0.0;1.0
171.0;0.0;93.0;60.0;1.0;0.0
0.0;0.0;0.0;113.0;0.0;0.0
0.0;158.0;39.0;3.0;0.0;1.0
171.0;0.0;97.0;40.0;1.0;0.0
0.0;0.0;0.0;81.0;0.0;0.0
129.0;0.0;30.0;132.0;1.0;0.0
0.0;170.0;94.0;0.0;0.0;1.0
0.0;0.0;4.0;56.0;0.0;0.0
171.0;0.0;61.0;90.0;1.0;0.0
0.0;0.0;0.0;140.0;0.0;0.0
0.0;121.0;0.0;86.0;0.0;1.0
0.0;100.0;0.0;38.0;0.0;1.0
