xp_sol;xr_sol;sp_sol;sr_sol;yp_sol;yr_sol
149.0;0.0;45.0;46.0;1.0;0.0
151.0;0.0;88.0;98.0;1.0;0.0
0.0;0.0;0.0;145.0;0.0;0.0
0.0;115.0;7.000000000000002;64.0;0.0;1.0
151.0;0.0;53.0;115.0;1.0;0.0
0.0;151.0;107.0;23.0;0.0;1.0
0.0;0.0;0.0;64.0;0.0;0.0
116.99999999999892;0.0;3.99999999999892;107.0;1.0;0.0
0.0;145.00000000000057;48.99999999999949;11.999999999999432;0.0;1.0
151.0;0.0;93.0;63.99999999999943;1.0;0.0
0.0;0.0;0.0;107.99999999999943;0.0;0.0
0.0;150.99999999999943;48.99999999999943;0.0;0.0;1.0
151.0;0.0;104.99999999999955;44.0;1.0;0.0
0.0;0.0;0.0;106.0;0.0;0.0
0.0;118.99999999999916;4.999999999998707;27.00000000000084;0.0;1.0
118.00000000000125;0.0;0.9999999999999598;75.00000000000084;1.0;0.0
151.0;0.0;46.999999999999964;110.00000000000084;1.0;0.0
0.0;151.0;93.0;16.000000000000725;0.0;1.0
0.0;0.0;0.0;71.00000000000072;0.0;0.0
117.99999999999905;0.0;22.999999999999048;90.00000000000072;1.0;0.0
0.0;150.99999999999875;52.99999999999778;1.9753088054130785e-12;0.0;1.0
150.99999999999835;0.0;92.99999999999612;39.000000000001975;1.0;0.0
0.0;5.343281372915953e-12;1.4590851425536058e-12;91.99999999999663;0.0;0.0
148.00000000000165;0.0;50.000000000003105;122.99999999999662;1.0;0.0
0.0;150.9999999999969;101.0;24.99999999999971;0.0;1.0
0.0;0.0;0.0;77.99999999999972;0.0;0.0
0.0;128.99999999999972;28.999999999999716;0.0;0.0;1.0
146.00000000000028;0.0;91.0;48.0;1.0;0.0
0.0;0.0;0.0;100.0;0.0;0.0
0.0;149.00000000000003;47.00000000000001;0.0;0.0;1.0
133.99999999999997;0.0;97.0;43.99999999999999;1.0;0.0
0.0;7.105427357601002e-15;3.0;76.99999999999999;0.0;0.0
151.0;0.0;44.0;125.99999999999999;1.0;0.0
0.0;151.0;86.0;34.99999999999997;0.0;1.0
0.0;0.0;0.0;79.99999999999997;0.0;0.0
140.0;0.0;46.0;122.99999999999997;1.0;0.0
0.0;151.0;104.0;23.999999999999975;0.0;1.0
0.0;0.0;0.0;69.99999999999997;0.0;0.0
0.0;128.99999999999997;22.999999999999964;0.0;0.0;1.0
150.00000000000006;0.0;85.00000000000001;58.999999999999346;1.0;0.0
0.0;0.0;0.0;120.99999999999935;0.0;0.0
0.0;151.0;35.0;26.999999999999353;0.0;1.0
151.0;0.0;105.0;62.99999999999935;1.0;0.0
0.0;0.0;0.0;105.99999999999935;0.0;0.0
0.0;142.0;45.0;7.000000000000014;0.0;1.0
151.0;0.0;95.0;51.000000000000014;1.0;0.0
0.0;0.0;0.0;115.00000000000001;0.0;0.0
0.0;119.0;12.0;46.000000000000014;0.0;1.0
151.0;0.0;64.0;101.00000000000001;1.0;0.0
0.0;151.0;105.0;5.000000000000014;0.0;1.0
0.0;0.0;0.0;57.000000000000014;0.0;0.0
0.0;109.0;0.0;1.4210854715202004e-14;0.0;1.0
