xp_sol;xr_sol;sp_sol;sr_sol;yp_sol;yr_sol
119.0;0.0;0.0;61.0;1.0;0.0
151.0;0.0;32.0;115.0;1.0;0.0
0.0;163.0;85.0;0.0;0.0;1.0
0.0;0.0;0.0;42.0;0.0;0.0
160.0;0.0;77.0;91.0;1.0;0.0
0.0;131.0;99.0;0.0;0.0;1.0
0.0;0.0;0.0;41.0;0.0;0.0
167.0;0.0;4.0;87.0;1.0;0.0
0.0;124.0;22.0;0.0;0.0;1.0
172.0;0.0;98.0;46.0;1.0;0.0
0.0;0.0;0.0;96.0;0.0;0.0
0.0;120.0;11.0;7.0;0.0;1.0
99.0;0.0;0.0;60.0;1.0;0.0
0.0;118.0;0.0;0.0;0.0;1.0
106.0;0.0;7.0;46.0;1.0;0.0
0.0;85.0;0.0;0.0;0.0;1.0
118.0;0.0;7.0;59.0;1.0;0.0
0.0;102.0;19.0;0.0;0.0;1.0
172.0;0.0;95.0;45.0;1.0;0.0
0.0;0.0;0.0;83.0;0.0;0.0
0.0;137.0;1.0;0.0;0.0;1.0
152.0;0.0;62.0;51.0;1.0;0.0
0.0;0.0;0.0;91.0;0.0;0.0
0.0;124.0;0.0;21.0;0.0;1.0
112.0;0.0;10.0;67.0;1.0;0.0
0.0;113.0;0.0;0.0;0.0;1.0
156.0;0.0;44.0;50.0;1.0;0.0
0.0;114.0;88.0;3.0;0.0;1.0
0.0;0.0;0.0;55.0;0.0;0.0
0.0;117.0;0.0;0.0;0.0;1.0
118.0;0.0;31.0;34.0;1.0;0.0
0.0;88.0;0.0;5.0;0.0;1.0
172.0;0.0;59.0;55.0;1.0;0.0
0.0;117.0;102.0;0.0;0.0;1.0
0.0;0.0;0.0;53.0;0.0;0.0
0.0;98.0;0.0;2.0;0.0;1.0
144.0;0.0;21.0;58.0;1.0;0.0
0.0;92.0;0.0;0.0;0.0;1.0
172.0;0.0;84.0;42.0;1.0;0.0
0.0;0.0;0.0;69.0;0.0;0.0
0.0;136.0;3.0;0.0;0.0;1.0
134.0;0.0;37.0;34.0;1.0;0.0
172.0;0.0;110.0;67.0;1.0;0.0
0.0;0.0;17.0;119.0;0.0;0.0
0.0;172.0;84.0;8.0;0.0;1.0
0.0;0.0;0.0;62.0;0.0;0.0
155.0;0.0;60.0;109.0;1.0;0.0
0.0;165.0;105.0;0.0;0.0;1.0
0.0;0.0;0.0;26.0;0.0;0.0
141.0;0.0;39.0;77.0;1.0;0.0
0.0;130.0;65.0;0.0;0.0;1.0
0.0;0.0;0.0;52.0;0.0;0.0
