xp_sol;xr_sol;sp_sol;sr_sol;yp_sol;yr_sol
162.0;0.0;75.00000000000001;20.0;1.0;-0.0
162.0;0.0;127.0;40.0;1.0;-0.0
0.0;0.0;29.0;71.0;0.0;-0.0
162.0;0.0;80.0;94.0;1.0;-0.0
162.0;0.0;130.0;116.0;1.0;-0.0
0.0;0.0;0.0;145.0;-0.0;0.0
153.0;0.0;49.999999999999986;172.0;1.0;0.0
162.0;0.0;109.99999999999999;202.0;1.0;0.0
0.0;0.0;16.999999999999986;222.0;-0.0;-0.0
162.0;0.0;70.99999999999999;250.0;1.0;0.0
162.0;0.0;124.99999999999999;277.0;1.0;0.0
0.0;0.0;23.999999999999986;309.0;0.0;-0.0
162.0;0.0;87.99999999999999;335.0;1.0;-0.0
0.0;0.0;0.0;364.0;0.0;0.0
146.00000000000014;0.0;51.00000000000014;396.0;1.0;-0.0
162.0;0.0;117.00000000000014;421.0;1.0;-0.0
0.0;0.0;0.0;440.0;-0.0;0.0
159.00000000000017;0.0;56.0000000000003;462.0;1.0;0.0
161.99999999999966;0.0;95.99999999999997;491.0;1.0;-0.0
0.0;0.0;6.999999999999976;522.0;-0.0;-0.0
162.0;0.0;52.99999999999998;554.0;1.0;-0.0
162.0;0.0;102.99999999999997;589.0;1.0;-0.0
0.0;0.0;0.0;614.0;-0.0;-0.0
161.0;0.0;57.0;650.0;1.0;-0.0
162.0;0.0;123.0;681.0;1.0;-0.0
0.0;0.0;34.0;719.0;-0.0;-0.0
162.0;0.0;107.0;750.0;1.0;-0.0
0.0;0.0;0.0;775.0;0.0;-0.0
144.9999999999999;0.0;32.999999999999886;810.0;1.0;-0.0
162.0;0.0;97.99999999999989;844.0;1.0;-0.0
0.0;0.0;0.9999999999998863;872.0;-0.0;-0.0
162.0;0.0;66.99999999999989;907.0;1.0;-0.0
162.00000000000017;0.0;116.00000000000006;932.0;1.0;-0.0
0.0;0.0;0.0;970.0;0.0;-0.0
152.99999999999994;0.0;59.99999999999994;994.0;1.0;-0.0
162.0;0.0;116.99999999999994;1027.0;1.0;-0.0
0.0;0.0;27.999999999999943;1055.0;-0.0;-0.0
162.00000000000006;0.0;85.0;1076.0;1.0;-0.0
0.0;0.0;0.0;1104.0;0.0;-0.0
144.0;0.0;39.0;1131.0;1.0;-0.0
162.0;0.0;104.0;1160.0;1.0;-0.0
0.0;0.0;9.0;1184.0;0.0;-0.0
162.0;0.0;80.0;1205.0;1.0;-0.0
0.0;0.0;0.0;1237.0;-0.0;-0.0
159.0000000000002;0.0;66.00000000000036;1272.0;1.0;-0.0
161.99999999999977;0.0;114.00000000000014;1297.0;1.0;-0.0
0.0;0.0;31.00000000000015;1319.0;0.0;-0.0
161.99999999999983;0.0;86.99999999999997;1351.0;1.0;-0.0
162.0;0.0;135.99999999999997;1383.0;1.0;-0.0
0.0;0.0;16.99999999999997;1411.0;-0.0;-0.0
162.00000000000003;0.0;102.0;1447.0;1.0;-0.0
0.0;0.0;0.0;1470.0;0.0;-0.0
