xp_sol;xr_sol;sp_sol;sr_sol;yp_sol;yr_sol
123.0;0.0;4.0;61.0;1.0;0.0
0.0;115.0;0.0;0.0;0.0;1.0
110.0;0.0;0.0;48.0;1.0;0.0
138.0;0.0;53.0;90.0;1.0;0.0
0.0;139.0;109.0;0.0;0.0;1.0
0.0;0.0;0.0;40.0;0.0;0.0
135.0;0.0;36.0;81.0;1.0;0.0
0.0;127.0;0.0;0.0;0.0;1.0
135.0;0.0;29.0;37.0;1.0;0.0
141.0;0.0;74.0;83.0;1.0;0.0
0.0;133.0;109.0;0.0;0.0;1.0
0.0;0.0;0.0;31.0;0.0;0.0
126.0;0.0;30.0;90.0;1.0;0.0
0.0;137.0;85.0;11.0;0.0;1.0
0.0;0.0;2.0;57.0;0.0;0.0
141.0;0.0;36.0;101.0;1.0;0.0
0.0;141.0;84.0;0.0;0.0;1.0
0.0;0.0;0.0;36.0;0.0;0.0
0.0;76.0;0.0;17.0;0.0;1.0
127.0;0.0;49.0;80.0;1.0;0.0
0.0;110.0;70.0;20.0;0.0;1.0
0.0;0.0;0.0;56.0;0.0;0.0
0.0;93.0;1.0;21.0;0.0;1.0
141.0;0.0;0.0;65.0;1.0;0.0
0.0;106.0;26.0;1.0;0.0;1.0
141.0;0.0;67.0;52.0;1.0;0.0
0.0;0.0;0.0;89.0;0.0;0.0
0.0;122.0;0.0;0.0;0.0;1.0
111.0;0.0;1.0;63.0;1.0;0.0
0.0;110.0;0.0;4.0;0.0;1.0
141.0;0.0;65.0;55.0;1.0;0.0
0.0;122.0;100.0;0.0;0.0;1.0
0.0;0.0;0.0;46.0;0.0;0.0
126.0;0.0;18.0;95.0;1.0;0.0
0.0;139.0;52.0;14.0;0.0;1.0
0.0;0.0;0.0;60.0;0.0;0.0
141.0;0.0;59.0;92.0;1.0;0.0
0.0;135.0;84.0;3.0;0.0;1.0
0.0;0.0;0.0;57.0;0.0;0.0
0.0;95.0;0.0;0.0;0.0;1.0
137.0;0.0;8.0;49.0;1.0;0.0
0.0;107.0;0.0;0.0;0.0;1.0
119.0;0.0;10.0;40.0;1.0;0.0
141.0;0.0;36.0;110.0;1.0;0.0
0.0;141.0;88.0;31.0;0.0;1.0
0.0;0.0;0.0;79.0;0.0;0.0
0.0;133.0;0.0;8.0;0.0;1.0
0.0;69.0;0.0;3.0;0.0;1.0
117.0;0.0;14.0;35.0;1.0;0.0
0.0;84.0;0.0;3.0;0.0;1.0
141.0;0.0;32.0;51.0;1.0;0.0
0.0;109.0;0.0;0.0;0.0;1.0
