xp_sol;xr_sol;sp_sol;sr_sol;yp_sol;yr_sol
114.0;0.0;10.0;46.0;1.0;0.0
0.0;98.0;0.0;0.0;0.0;1.0
115.0;0.0;27.0;47.0;1.0;0.0
0.0;81.0;0.0;0.0;0.0;1.0
105.0;0.0;0.0;51.0;1.0;0.0
0.0;97.0;0.0;13.0;0.0;1.0
123.0;0.0;16.0;54.0;1.0;0.0
0.0;97.0;0.0;0.0;0.0;1.0
105.0;0.0;5.0;50.0;1.0;0.0
0.0;102.0;0.0;0.0;0.0;1.0
108.0;0.0;15.0;44.0;1.0;0.0
0.0;87.0;0.0;0.0;0.0;1.0
98.0;0.0;3.0;30.0;1.0;0.0
152.0;0.0;45.0;70.0;1.0;0.0
0.0;143.0;99.0;0.0;0.0;1.0
0.0;0.0;0.0;63.0;0.0;0.0
145.0;0.0;52.0;102.0;1.0;0.0
0.0;150.0;80.0;14.0;0.0;1.0
0.0;0.0;0.0;70.0;0.0;0.0
0.0;105.0;0.0;0.0;0.0;1.0
98.0;0.0;0.0;44.0;1.0;0.0
0.0;101.0;0.0;0.0;0.0;1.0
99.0;0.0;0.0;43.0;1.0;0.0
109.0;0.0;3.0;76.0;1.0;0.0
0.0;99.0;0.0;24.0;0.0;1.0
0.0;96.0;0.0;0.0;0.0;1.0
119.0;0.0;18.0;38.0;1.0;0.0
0.0;94.0;0.0;0.0;0.0;1.0
97.0;0.0;0.0;59.0;1.0;0.0
0.0;114.0;0.0;5.0;0.0;1.0
114.0;0.0;13.0;50.0;1.0;0.0
0.0;87.0;0.0;0.0;0.0;1.0
112.0;0.0;7.0;34.0;1.0;0.0
152.0;0.0;39.0;87.0;1.0;0.0
0.0;142.0;87.0;0.0;0.0;1.0
0.0;0.0;0.0;59.0;0.0;0.0
0.0;119.0;33.0;0.0;0.0;1.0
87.0;0.0;0.0;43.0;1.0;0.0
137.0;0.0;44.0;87.0;1.0;0.0
0.0;139.0;90.0;0.0;0.0;1.0
0.0;0.0;0.0;50.0;0.0;0.0
0.0;83.0;0.0;21.0;0.0;1.0
125.0;0.0;20.0;90.0;1.0;0.0
0.0;139.0;74.0;20.0;0.0;1.0
0.0;0.0;0.0;65.0;0.0;0.0
0.0;99.0;0.0;0.0;0.0;1.0
113.0;0.0;0.0;49.0;1.0;0.0
0.0;92.0;0.0;2.0;0.0;1.0
113.0;0.0;11.0;56.0;1.0;0.0
0.0;104.0;0.0;0.0;0.0;1.0
100.0;0.0;0.0;45.0;1.0;0.0
0.0;92.0;0.0;12.0;0.0;1.0
