xp_sol;xr_sol;sp_sol;sr_sol;yp_sol;yr_sol
119.0;0.0;0.0;36.0;1.0;0.0
152.0;0.0;33.0;62.0;1.0;0.0
162.0;0.0;85.0;105.0;1.0;0.0
0.0;0.0;0.0;137.0;0.0;0.0
0.0;138.0;55.0;37.0;0.0;1.0
154.0;0.0;100.0;68.0;1.0;0.0
0.0;0.0;1.0;103.0;0.0;0.0
162.0;0.0;0.0;144.0;1.0;0.0
0.0;138.0;32.0;41.0;0.0;1.0
162.0;0.0;98.0;74.0;1.0;0.0
0.0;0.0;0.0;103.0;0.0;0.0
162.0;0.0;53.0;136.0;1.0;0.0
0.0;162.0;130.0;0.0;0.0;1.0
0.0;0.0;18.0;24.0;0.0;0.0
162.0;0.0;87.0;55.0;1.0;0.0
0.0;0.0;0.0;92.0;0.0;0.0
0.0;120.0;0.0;6.0;0.0;1.0
142.0;0.0;44.0;27.0;1.0;0.0
162.0;0.0;94.0;64.0;1.0;0.0
0.0;0.0;13.0;99.0;0.0;0.0
162.0;0.0;96.0;127.0;1.0;0.0
0.0;0.0;3.0;155.0;0.0;0.0
0.0;162.0;49.0;17.0;0.0;1.0
162.0;0.0;87.0;41.0;1.0;0.0
0.0;0.0;0.0;73.0;0.0;0.0
160.0;0.0;86.0;106.0;1.0;0.0
0.0;136.0;103.0;0.0;0.0;1.0
0.0;0.0;9.0;19.0;0.0;0.0
162.0;0.0;80.0;46.0;1.0;0.0
0.0;0.0;0.0;82.0;0.0;0.0
0.0;117.0;8.0;0.0;0.0;1.0
161.0;0.0;73.0;32.0;1.0;0.0
162.0;0.0;105.0;67.0;1.0;0.0
0.0;0.0;0.0;93.0;0.0;0.0
0.0;102.0;0.0;25.0;0.0;1.0
160.0;0.0;31.0;47.0;1.0;0.0
162.0;0.0;104.0;80.0;1.0;0.0
0.0;0.0;0.0;100.0;0.0;0.0
158.0;0.0;52.0;123.0;1.0;0.0
0.0;162.0;110.0;3.0;0.0;1.0
0.0;0.0;15.0;32.0;0.0;0.0
162.0;0.0;77.0;61.0;1.0;0.0
0.0;0.0;0.0;92.0;0.0;0.0
157.0;0.0;35.0;113.0;1.0;0.0
0.0;141.0;106.0;0.0;0.0;1.0
0.0;0.0;36.0;29.0;0.0;0.0
162.0;0.0;79.0;49.0;1.0;0.0
0.0;0.0;0.0;77.0;0.0;0.0
159.0;0.0;52.0;116.0;1.0;0.0
0.0;138.0;103.0;21.0;0.0;1.0
0.0;0.0;0.0;50.0;0.0;0.0
0.0;85.0;0.0;0.0;0.0;1.0
