xp_sol;xr_sol;sp_sol;sr_sol;yp_sol;yr_sol
170.0;0.0;51.0;36.0;1.0;0.0
171.0;0.0;103.0;62.0;1.0;0.0
0.0;92.0;85.0;13.0;0.0;1.0
0.0;0.0;0.0;45.0;0.0;0.0
0.0;83.0;0.0;0.0;0.0;1.0
164.0;0.0;55.0;31.0;1.0;0.0
0.0;44.0;0.0;22.0;0.0;1.0
171.0;0.0;8.0;63.0;1.0;0.0
0.0;98.0;0.0;0.0;0.0;1.0
134.0;0.0;38.0;33.0;1.0;0.0
171.0;0.0;111.0;62.0;1.0;0.0
0.0;0.0;2.0;95.0;0.0;0.0
0.0;122.0;0.0;0.0;0.0;1.0
165.0;0.0;22.0;24.0;1.0;0.0
0.0;62.0;6.0;0.0;0.0;1.0
171.0;0.0;96.0;32.0;1.0;0.0
0.0;0.0;0.0;65.0;0.0;0.0
0.0;83.0;4.0;4.0;0.0;1.0
164.0;0.0;87.0;39.0;1.0;0.0
0.0;0.0;0.0;73.0;0.0;0.0
171.0;0.0;58.0;111.0;1.0;0.0
0.0;149.0;119.0;0.0;0.0;1.0
0.0;0.0;0.0;20.0;0.0;0.0
144.0;0.0;56.0;51.0;1.0;0.0
0.0;0.0;3.0;74.0;0.0;0.0
0.0;112.0;0.0;0.0;0.0;1.0
141.0;0.0;22.0;20.0;1.0;0.0
171.0;0.0;90.0;55.0;1.0;0.0
0.0;0.0;0.0;97.0;0.0;0.0
0.0;121.0;27.0;0.0;0.0;1.0
165.0;0.0;83.0;23.0;1.0;0.0
0.0;0.0;0.0;55.0;0.0;0.0
171.0;0.0;95.0;93.0;1.0;0.0
0.0;0.0;16.0;125.0;0.0;0.0
0.0;161.0;76.0;5.0;0.0;1.0
0.0;0.0;0.0;43.0;0.0;0.0
0.0;63.0;10.0;0.0;0.0;1.0
171.0;0.0;77.0;32.0;1.0;0.0
0.0;0.0;0.0;66.0;0.0;0.0
0.0;84.0;7.0;3.0;0.0;1.0
171.0;0.0;108.0;44.0;1.0;0.0
0.0;0.0;15.0;62.0;0.0;0.0
171.0;0.0;105.0;108.0;1.0;0.0
0.0;0.0;0.0;134.0;0.0;0.0
0.0;148.0;43.0;9.0;0.0;1.0
171.0;0.0;97.0;44.0;1.0;0.0
0.0;0.0;0.0;68.0;0.0;0.0
0.0;96.0;0.0;0.0;0.0;1.0
167.0;0.0;49.0;28.0;1.0;0.0
171.0;0.0;118.0;48.0;1.0;0.0
0.0;0.0;0.0;74.0;0.0;0.0
0.0;115.0;0.0;1.0;0.0;1.0
