xp_sol;xr_sol;sp_sol;sr_sol;yp_sol;yr_sol
119.0;0.0;0.0;36.0;1.0;0.0
156.0;0.0;37.0;62.0;1.0;-0.0
158.0;0.0;85.0;105.0;1.0;-0.0
0.0;0.0;0.0;137.0;-0.0;-0.0
0.0;158.0;75.00000000000105;16.9999999999998;-0.0;1.0
137.99999999999892;0.0;103.99999999999999;47.999999999999574;1.0;-0.0
0.0;0.0;5.0;82.99999999999932;-0.0;-0.0
158.0;0.0;0.0;123.99999999999895;1.0;-0.0
0.0;158.0;52.0;0.9999999999989484;-0.0;1.0
143.99999999999807;0.0;99.99999999999807;33.99999999999895;1.0;-0.0
0.0;0.0;1.9999999999980673;62.99999999999895;-0.0;-0.0
158.0;0.0;50.99999999999807;95.99999999999898;1.0;-0.0
158.0;0.0;118.99999999999807;122.99999999999898;1.0;-0.0
0.0;0.0;39.99999999999807;148.99999999999898;-0.0;-0.0
0.0;158.0;78.99999999999807;26.999999999998977;-0.0;1.0
158.0;0.0;99.99999999999807;50.99999999999898;1.0;-0.0
0.0;0.0;6.999999999998067;76.99999999999898;-0.0;-0.0
158.0;0.0;84.99999999999909;98.99999999999898;1.0;-0.0
0.0;0.0;0.0;125.99999999999898;-0.0;-0.0
0.0;155.00000000000023;51.999999999998295;0.0;0.0;1.0
156.0000000000008;0.0;105.99999999999909;33.99999999999875;1.0;-0.0
0.0;0.0;17.99999999999909;58.99999999999875;-0.0;-0.0
157.999999999998;1.9833997171823254e-12;85.99999999999909;91.99999999999676;1.0;0.0
0.0;0.0;0.0;124.99999999999676;-0.0;-0.0
0.0;157.00000000000176;69.00000000000084;0.0;0.0;1.0
129.99999999999915;0.0;117.0;24.999999999999773;1.0;-0.0
0.0;0.0;0.0;66.99999999999909;0.0;-0.0
128.0;0.0;0.0;93.999999999995;1.0;-0.0
119.00000000000503;0.0;28.00000000000503;128.999999999995;1.0;-0.0
0.0;154.99999999999497;63.0;7.105427357601002e-15;-0.0;1.0
0.0;0.0;0.0;27.000000000000007;-0.0;-0.0
152.0;0.0;32.0;57.00000000000001;1.0;-0.0
158.0;0.0;90.0;84.0;1.0;-0.0
158.0;0.0;91.0;107.0;1.0;-0.0
0.0;0.0;0.0;129.0;-0.0;-0.0
140.0;0.0;35.0;153.0;1.0;-0.0
158.0;0.0;117.0;192.0;1.0;-0.0
0.0;0.0;2.999999999999999;224.0;-0.0;-0.0
158.0;0.0;44.0;254.0;1.0;-0.0
158.0;0.0;108.0;280.0;1.0;-0.0
0.0;0.0;26.0;303.0;0.0;-0.0
158.0;0.0;79.0;335.0;1.0;-0.0
0.0;0.0;0.0;364.0;-0.0;-0.0
139.99999999999534;0.0;20.99999999999534;387.0;1.0;-0.0
158.0;0.0;70.99999999999534;413.0;1.0;-0.0
158.0;0.0;120.99999999999898;450.0;1.0;-0.0
0.0;0.0;49.99999999999898;492.0;-0.0;-0.0
158.0;0.0;95.99999999999898;513.0;1.0;-0.0
0.0;0.0;13.999999999999432;550.0;-0.0;-0.0
158.0;0.0;108.99999999999977;576.0;1.0;-0.0
0.0;0.0;0.0;602.0;-0.0;-0.0
132.0;0.0;0.0;635.0;1.0;-0.0
