xp_sol;xr_sol;sp_sol;sr_sol;yp_sol;yr_sol
123.0;0.0;4.0;61.0;1.0;0.0
0.0;115.0;0.0;0.0;0.0;1.0
110.0;0.0;0.0;48.0;1.0;0.0
138.0;0.0;53.0;90.0;1.0;0.0
0.0;139.0;109.0;0.0;0.0;1.0
0.0;0.0;0.0;40.0;0.0;0.0
135.0;0.0;36.0;81.0;1.0;0.0
0.0;127.0;0.0;0.0;0.0;1.0
137.0;0.0;31.0;37.0;1.0;0.0
139.0;0.0;74.0;83.0;1.0;0.0
0.0;133.0;109.0;0.0;0.0;1.0
0.0;0.0;0.0;31.0;0.0;0.0
0.0;86.0;9.0;0.0;0.0;1.0
112.0;0.0;0.0;49.0;1.0;0.0
0.0;114.0;16.0;1.0;0.0;1.0
138.0;0.0;47.0;42.0;1.0;0.0
139.0;0.0;94.0;79.0;1.0;0.0
0.0;139.0;91.0;2.0;0.0;1.0
0.0;0.0;0.0;52.0;0.0;0.0
139.0;0.0;43.0;102.0;1.0;0.0
0.0;137.0;66.0;19.0;0.0;1.0
0.0;0.0;0.0;72.0;0.0;0.0
0.0;110.0;0.0;0.0;0.0;1.0
139.0;0.0;9.0;45.0;1.0;0.0
139.0;0.0;56.0;98.0;1.0;0.0
0.0;135.0;97.0;4.0;0.0;1.0
0.0;0.0;0.0;60.0;0.0;0.0
0.0;91.0;0.0;0.0;0.0;1.0
137.0;0.0;21.0;39.0;1.0;0.0
0.0;90.0;0.0;0.0;0.0;1.0
115.0;0.0;17.0;50.0;1.0;0.0
0.0;92.0;0.0;0.0;0.0;1.0
135.0;0.0;0.0;39.0;1.0;0.0
129.0;0.0;10.0;85.0;1.0;0.0
0.0;125.0;35.0;6.0;0.0;1.0
139.0;0.0;77.0;51.0;1.0;0.0
0.0;0.0;4.0;102.0;0.0;0.0
0.0;139.0;64.0;19.0;0.0;1.0
0.0;0.0;0.0;69.0;0.0;0.0
0.0;103.0;0.0;0.0;0.0;1.0
109.0;0.0;10.0;57.0;1.0;0.0
0.0;91.0;0.0;3.0;0.0;1.0
139.0;0.0;21.0;41.0;1.0;0.0
0.0;74.0;0.0;6.0;0.0;1.0
139.0;0.0;1.0;44.0;1.0;0.0
0.0;107.0;0.0;0.0;0.0;1.0
132.0;0.0;13.0;44.0;1.0;0.0
0.0;98.0;0.0;0.0;0.0;1.0
114.0;0.0;24.0;46.0;1.0;0.0
0.0;98.0;0.0;0.0;0.0;1.0
100.0;0.0;0.0;33.0;1.0;0.0
0.0;109.0;0.0;0.0;0.0;1.0
