xp_sol;xr_sol;sp_sol;sr_sol;yp_sol;yr_sol
126.0;0.0;22.0;46.0;1.0;0.0
151.0;0.0;65.0;98.0;1.0;0.0
0.0;138.0;115.0;7.0;0.0;1.0
0.0;0.0;7.0;41.0;0.0;0.0
151.0;0.0;53.0;92.0;1.0;0.0
0.0;151.0;107.0;0.0;0.0;1.0
0.0;0.0;0.0;41.0;0.0;0.0
141.0;0.0;28.0;84.0;1.0;0.0
0.0;121.0;49.0;13.0;0.0;1.0
151.0;0.0;93.0;65.0;1.0;0.0
0.0;0.0;0.0;109.0;0.0;0.0
0.0;102.0;0.0;50.0;0.0;1.0
151.0;0.0;49.0;93.0;1.0;0.0
0.0;114.0;39.0;3.0;0.0;1.0
151.0;0.0;88.0;45.0;1.0;0.0
0.0;0.0;0.0;91.0;0.0;0.0
0.0;145.0;35.0;2.0;0.0;1.0
151.0;0.0;99.0;41.0;1.0;0.0
0.0;0.0;0.0;81.0;0.0;0.0
0.0;113.0;37.0;20.0;0.0;1.0
151.0;0.0;90.0;57.0;1.0;0.0
0.0;0.0;0.0;91.0;0.0;0.0
0.0;133.0;40.0;14.0;0.0;1.0
151.0;0.0;100.0;81.0;1.0;0.0
0.0;0.0;0.0;137.0;0.0;0.0
0.0;109.0;0.0;99.0;0.0;1.0
0.0;148.0;43.0;6.0;0.0;1.0
151.0;0.0;104.0;60.0;1.0;0.0
0.0;0.0;0.0;116.0;0.0;0.0
0.0;98.0;0.0;70.0;0.0;1.0
0.0;100.0;0.0;31.0;0.0;1.0
151.0;0.0;37.0;82.0;1.0;0.0
0.0;125.0;66.0;13.0;0.0;1.0
151.0;0.0;102.0;56.0;1.0;0.0
0.0;0.0;0.0;101.0;0.0;0.0
0.0;149.0;43.0;0.0;0.0;1.0
151.0;0.0;112.0;43.0;1.0;0.0
0.0;0.0;11.0;88.0;0.0;0.0
0.0;151.0;58.0;1.0;0.0;1.0
151.0;0.0;105.0;55.0;1.0;0.0
0.0;0.0;0.0;97.0;0.0;0.0
0.0;138.0;39.0;0.0;0.0;1.0
148.0;0.0;88.0;39.0;1.0;0.0
0.0;0.0;0.0;99.0;0.0;0.0
0.0;115.0;17.0;42.0;0.0;1.0
147.0;0.0;87.0;88.0;1.0;0.0
0.0;0.0;0.0;134.0;0.0;0.0
0.0;145.0;43.0;16.0;0.0;1.0
151.0;0.0;110.0;70.0;1.0;0.0
0.0;0.0;0.0;117.0;0.0;0.0
0.0;97.0;0.0;73.0;0.0;1.0
0.0;110.0;0.0;0.0;0.0;1.0
