xp_sol;xr_sol;sp_sol;sr_sol;yp_sol;yr_sol
135.99999999999926;0.0;31.99999999999926;46.0;1.0;0.0
146.0;0.0;69.99999999999926;98.0;1.0;0.0
0.0;143.0;124.99999999999926;1.9999999999999858;0.0;1.0
0.0;0.0;16.99999999999946;36.0;0.0;0.0
146.0;0.0;58.000000000000014;87.0;1.0;0.0
0.0;146.0;107.00000000000001;0.0;0.0;1.0
0.0;0.0;0.0;41.0;0.0;0.0
144.99999999999824;0.0;31.999999999998252;83.99999999999997;1.0;0.0
0.0;122.00000000000178;54.00000000000003;11.999999999998195;0.0;1.0
145.99999999999997;0.0;93.0;63.99999999999821;1.0;0.0
0.0;0.0;0.0;107.99999999999821;0.0;0.0
0.0;114.0;12.0;36.99999999999821;0.0;1.0
146.0;0.0;54.0;86.99999999999821;1.0;0.0
0.0;146.0;96.0;2.9999999999982236;0.0;1.0
0.0;0.0;0.0;73.99999999999822;0.0;0.0
0.0;115.99999999999996;18.999999999999957;2.9999999999982663;0.0;1.0
145.99999999999972;0.0;76.99999999999966;43.99999999999926;1.0;0.0
0.0;0.0;0.0;84.9999999999994;0.0;0.0
0.0;143.0;57.99999999999966;0.0;0.0;1.0
146.0;0.0;98.99999999999966;57.99999999999932;1.0;0.0
0.0;0.0;0.0;109.99999999999932;0.0;0.0
0.0;111.00000000000023;0.0;47.99999999999909;0.0;1.0
103.9999999999985;0.0;0.9999999999984936;88.0;1.0;0.0
0.0;99.0000000000015;2.0;40.999999999998494;0.0;1.0
146.0;0.0;36.0;92.9999999999985;1.0;0.0
0.0;146.0;86.0;0.0;0.0;1.0
0.0;0.0;0.0;52.999999999998494;0.0;0.0
0.0;94.0;0.0;12.999999999999716;0.0;1.0
107.99999999999996;0.0;0.0;58.999999999999716;1.0;0.0
0.0;98.0;0.0;11.999999999999716;0.0;1.0
131.99999999999974;0.0;21.999999999999744;58.999999999999716;1.0;0.0
0.0;112.00000000000026;37.0;5.99999999999946;0.0;1.0
146.0;0.0;93.0;50.99999999999946;1.0;0.0
0.0;0.0;0.0;85.99999999999946;0.0;0.0
0.0;106.0;0.0;31.999999999999453;0.0;1.0
146.0;0.0;40.0;83.99999999999946;1.0;0.0
0.0;143.00000000000003;75.00000000000003;0.0;0.0;1.0
146.0;0.0;101.00000000000003;59.99999999999943;1.0;0.0
0.0;0.0;2.842170943040401e-14;116.99999999999943;0.0;0.0
0.0;120.00000000000003;6.000000000000028;56.999999999999396;0.0;1.0
145.99999999999974;0.0;37.00000000000004;100.99999999999915;1.0;0.0
0.0;145.99999999999994;99.0;11.999999999999197;0.0;1.0
0.0;0.0;0.0;58.9999999999992;0.0;0.0
0.0;104.0;0.0;4.0;0.0;1.0
125.0;0.0;18.999999999999545;65.00000000000026;1.0;0.0
146.0;0.0;61.99999999999923;116.00000000000026;1.0;0.0
0.0;146.0;101.9999999999992;9.999999999999915;0.0;1.0
0.0;0.0;3.999999999998863;49.99999999999946;0.0;0.0
145.9999999999997;3.126388037344441e-13;42.99999999999886;102.99999999999726;1.0;0.0
3.313390509919613e-12;145.99999999999747;90.99999999999966;4.999999999999773;0.0;1.0
0.0;0.0;0.0;52.99999999999977;0.0;0.0
0.0;89.0;0.0;0.0;0.0;1.0
