xp_sol;xr_sol;sp_sol;sr_sol;yp_sol;yr_sol
119.0;0.0;0.0;36.0;1.0;0.0
119.0;0.0;0.0;62.0;1.0;0.0
141.0;0.0;31.0;105.0;1.0;0.0
0.0;137.0;83.0;0.0;0.0;1.0
0.0;0.0;0.0;38.0;0.0;0.0
109.0;0.0;0.0;69.0;1.0;0.0
117.0;0.0;18.0;104.0;1.0;0.0
0.0;145.0;0.0;0.0;0.0;1.0
106.0;0.0;0.0;35.0;1.0;0.0
97.0;0.0;1.0;68.0;1.0;0.0
0.0;97.0;0.0;0.0;0.0;1.0
147.07692307692307;0.0;38.076923076923066;33.0;1.0;0.0
147.92307692307693;0.0;97.0;63.0;1.0;0.0
0.0;0.0;0.0;92.0;0.0;0.0
0.0;116.07692307692307;5.076923076923066;0.923076923076934;0.0;1.0
147.92307692307693;0.0;0.0;21.923076923076934;1.0;0.0
127.0;0.0;0.0;55.923076923076934;1.0;0.0
101.0;0.0;0.0;85.92307692307693;1.0;0.0
0.0;118.0;0.0;3.923076923076934;0.0;1.0
140.2307692307692;0.0;24.230769230769198;21.923076923076934;1.0;0.0
147.92307692307693;0.0;46.15384615384613;58.923076923076934;1.0;0.0
147.92307692307693;0.0;90.07692307692307;94.92307692307693;1.0;0.0
0.0;0.0;19.076923076923066;120.92307692307693;0.0;0.0
0.0;147.92307692307693;73.0;2.0;0.0;1.0
0.0;0.0;0.0;42.0;0.0;0.0
129.07692307692307;0.0;1.076923076923066;75.0;1.0;0.0
147.92307692307693;0.0;59.0;107.0;1.0;0.0
0.0;134.0;82.0;0.0;0.0;1.0
0.0;0.0;0.0;20.0;0.0;0.0
135.07692307692307;0.0;29.076923076923066;44.0;1.0;0.0
147.92307692307693;0.0;104.0;73.0;1.0;0.0
0.0;0.0;0.0;105.0;0.0;0.0
0.0;113.07692307692307;10.076923076923066;18.923076923076934;0.0;1.0
146.92307692307693;0.0;73.0;48.923076923076934;1.0;0.0
0.0;0.0;0.0;83.92307692307693;0.0;0.0
0.0;106.0;0.0;16.923076923076934;0.0;1.0
139.0;0.0;59.0;54.923076923076934;1.0;0.0
0.0;0.0;0.0;80.92307692307693;0.0;0.0
132.07692307692307;0.0;15.076923076923066;114.92307692307693;1.0;0.0
0.0;147.92307692307693;92.0;0.0;0.0;1.0
0.0;0.0;0.0;30.0;0.0;0.0
107.0;0.0;0.0;53.0;1.0;0.0
126.15384615384613;0.0;10.153846153846132;82.0;1.0;0.0
0.0;114.0;40.15384615384613;0.0;0.0;1.0
147.92307692307693;0.0;90.07692307692307;31.0;1.0;0.0
0.0;0.0;9.076923076923066;58.0;0.0;0.0
147.92307692307693;0.0;80.0;86.0;1.0;0.0
0.0;0.0;0.0;109.0;0.0;0.0
0.0;132.0;73.0;1.0;0.0;1.0
0.0;0.0;0.0;24.0;0.0;0.0
104.0;0.0;5.0;62.0;1.0;0.0
0.0;94.0;0.0;0.0;0.0;1.0
