xp_sol;xr_sol;sp_sol;sr_sol;yp_sol;yr_sol
119.0;0.0;0.0;61.0;1.0;0.0
155.94230769230768;0.0;36.94230769230768;115.0;1.0;0.0
0.0;158.05769230769232;85.0;4.942307692307679;0.0;1.0
0.0;0.0;0.0;46.94230769230768;0.0;0.0
159.02884615384616;0.0;76.02884615384616;95.94230769230768;1.0;0.0
0.0;135.94230769230768;102.97115384615384;0.0;0.0;1.0
0.0;0.0;3.9711538461538396;41.0;0.0;0.0
159.02884615384616;0.0;0.0;87.0;1.0;0.0
140.97115384615384;0.0;34.97115384615384;124.0;1.0;0.0
0.0;159.02884615384616;98.0;10.97115384615384;0.0;1.0
0.0;0.0;0.0;60.97115384615384;0.0;0.0
109.0;0.0;0.0;91.97115384615384;1.0;0.0
0.0;140.97115384615384;27.97115384615384;0.0;0.0;1.0
134.0;0.0;35.97115384615384;44.0;1.0;0.0
159.02884615384616;0.0;93.0;89.0;1.0;0.0
0.0;0.0;0.0;136.0;0.0;0.0
0.0;111.0;0.0;67.0;0.0;1.0
0.0;118.08653846153848;33.08653846153848;3.913461538461519;0.0;1.0
155.91346153846152;0.0;78.0;61.91346153846152;1.0;0.0
0.0;0.0;0.0;106.91346153846152;0.0;0.0
0.0;132.97115384615384;26.97115384615384;10.94230769230768;0.0;1.0
159.02884615384616;0.0;94.0;50.94230769230768;1.0;0.0
0.0;0.0;0.0;109.94230769230768;0.0;0.0
0.0;149.97115384615384;25.97115384615384;26.97115384615384;0.0;1.0
159.02884615384616;0.0;89.0;63.97115384615384;1.0;0.0
0.0;0.0;0.0;112.97115384615384;0.0;0.0
0.0;156.94230769230768;51.94230769230768;12.02884615384616;0.0;1.0
159.02884615384616;0.0;103.97115384615384;49.02884615384616;1.0;0.0
0.0;0.0;6.97115384615384;95.02884615384616;0.0;0.0
0.0;159.02884615384616;69.0;0.0;0.0;1.0
0.0;0.0;0.0;60.0;0.0;0.0
139.94230769230768;0.0;9.94230769230768;111.0;1.0;0.0
0.0;159.02884615384616;54.97115384615384;7.97115384615384;0.0;1.0
159.02884615384616;0.0;98.0;61.97115384615384;1.0;0.0
0.0;0.0;0.0;94.97115384615384;0.0;0.0
0.0;115.0;0.0;22.97115384615384;0.0;1.0
113.0;0.0;0.0;65.97115384615384;1.0;0.0
0.0;111.0;0.0;21.97115384615384;0.0;1.0
108.0;0.0;0.0;68.97115384615384;1.0;0.0
137.97115384615384;0.0;19.97115384615384;118.97115384615384;1.0;0.0
0.0;159.02884615384616;81.0;5.942307692307679;0.0;1.0
0.0;0.0;0.0;39.94230769230768;0.0;0.0
108.97115384615384;0.0;1.9711538461538396;86.94230769230768;1.0;0.0
0.0;110.94230769230768;6.913461538461519;32.0;0.0;1.0
159.02884615384616;0.0;28.94230769230768;75.0;1.0;0.0
159.02884615384616;0.0;39.97115384615384;118.0;1.0;0.0
0.0;159.02884615384616;91.0;16.97115384615384;0.0;1.0
0.0;0.0;0.0;66.97115384615384;0.0;0.0
0.0;104.94230769230768;3.942307692307679;31.02884615384616;0.0;1.0
159.02884615384616;0.0;54.97115384615384;98.02884615384616;1.0;0.0
0.0;159.02884615384616;91.0;0.0;0.0;1.0
0.0;0.0;0.0;85.0;0.0;0.0
